시군명,사업장명,소재지우편번호,소재지도로명주소,소재지지번주소,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,WGS84위도,WGS84경도,구명,읍면동명,리계,나머지주소,도명,법정동코드,시군구명,리명,계,남자,여자,0~9세 유아 인구,30~40대 부모 인구
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025921.0,남양주시,사능리,2634.0,1421.0,1213.0,48.0,549.0
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025922.0,남양주시,배양리,675.0,369.0,306.0,18.0,108.0
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025923.0,남양주시,진관리,1457.0,784.0,673.0,35.0,267.0
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025924.0,남양주시,신월리,1099.0,575.0,524.0,38.0,230.0
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025925.0,남양주시,용정리,12428.0,6287.0,6141.0,415.0,2807.0
남양주시,점프노리사능점,472833,"경기도 남양주시 진건읍 사릉로 408-1, 4층",경기도 남양주시 진건읍 용정리 781-4번지 4층,20131217,폐업,20161209,N,387.52,,키즈카페,37.6565759475,127.1788741916,,진건읍,용정리,781-4번지 4층,경기도,4136025926.0,남양주시,송능리,1823.0,947.0,876.0,27.0,322.0
남양주시,아빠랑엄마랑,472140,"경기도 남양주시 의안로 129-24, 5층 502호 (평내동, 평내동시티프라자)",경기도 남양주시 평내동 603-1번지 평내동씨티프라자 502호,20150804,폐업,20161116,N,159.9,,키즈카페,37.6433811734,127.23752244,,평내동,,603-1번지 평내동씨티프라자 502호,경기도,4136010200.0,남양주시,,37413.0,18331.0,19082.0,2531.0,10795.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025600.0,남양주시,,1.0,1.0,0.0,0.0,1.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025621.0,남양주시,마석우리,22893.0,11528.0,11365.0,1195.0,6070.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025622.0,남양주시,묵현리,34431.0,16972.0,17459.0,1733.0,8758.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025623.0,남양주시,가곡리,6318.0,3209.0,3109.0,324.0,1566.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025624.0,남양주시,구암리,845.0,439.0,406.0,17.0,152.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025625.0,남양주시,금남리,1294.0,696.0,598.0,27.0,248.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025626.0,남양주시,답내리,3030.0,1561.0,1469.0,231.0,890.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025627.0,남양주시,월산리,7832.0,3868.0,3964.0,690.0,2408.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025628.0,남양주시,창현리,18415.0,9141.0,9274.0,949.0,4611.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025629.0,남양주시,녹촌리,12964.0,6459.0,6505.0,1273.0,4219.0
남양주시,키즈카페 잼잼,472845,"경기도 남양주시 화도읍 마석로45번길 35 (유일프라자2층,201호.202호.203호일부)","경기도 남양주시 화도읍 마석우리 588번지 유일프라자2층,201호202호203호일부",20130214,폐업,20180816,N,312.0,,키즈카페,37.6548551544,127.3021478341,,화도읍,마석우리,"588번지 유일프라자2층,201호202호203호일부",경기도,4136025630.0,남양주시,차산리,4202.0,2211.0,1991.0,258.0,1182.0
남양주시,미술로 키우다 카페,472120,"경기도 남양주시 천마산로 65, 202동 지하1층 1호 일부호 (호평동, 호평 파라곤)",경기도 남양주시 호평동 724 호평 파라곤 202동 지하1층 1호 일부,20190617,폐업,20220907,N,39.6,,키즈카페,37.6714916286,127.2488649589,,호평동,,724 호평 파라곤 202동 지하1층 1호 일부,경기도,4136010100.0,남양주시,,55648.0,27047.0,28601.0,4243.0,16483.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025300.0,남양주시,,1.0,1.0,0.0,0.0,0.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025321.0,남양주시,장현리,27119.0,13441.0,13678.0,1291.0,6727.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025322.0,남양주시,내각리,6759.0,3531.0,3228.0,177.0,1423.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025323.0,남양주시,내곡리,855.0,488.0,367.0,7.0,152.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025324.0,남양주시,연평리,2524.0,1311.0,1213.0,92.0,586.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025325.0,남양주시,부평리,15094.0,7595.0,7499.0,1375.0,4676.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025326.0,남양주시,팔야리,2459.0,1368.0,1091.0,71.0,538.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025327.0,남양주시,진벌리,3135.0,1661.0,1474.0,179.0,827.0
남양주시,아이쪼아,472-861,경기도 남양주시 진접읍 해밀예당1로 50-88 (랜드타워 206호),경기도 남양주시 진접읍 금곡리 1082 랜드타워 206호 ,2014-02-13,폐업,2025-01-10,Y,589.67,,키즈카페,37.7125911684,127.1879247237,,진접읍,금곡리,1082 랜드타워 206호,경기도,4136025328.0,남양주시,금곡리,37340.0,18475.0,18865.0,2558.0,10256.0
동두천시,앤디네방(ANDY'S ROOM),483030,"경기도 동두천시 중앙로 165, 은혜빌딩 5층 (생연동)",경기도 동두천시 생연동 714-12 은혜빌딩,20180503,폐업,20210330,N,80.56,,키즈카페,37.896282721,127.0521096122,,생연동,,714-12 은혜빌딩,경기도,4125010300.0,동두천시,,32048.0,15918.0,16130.0,1213.0,6748.0
동두천시,토토빌키즈카페,483020,"경기도 동두천시 지행로 61, 501호 (지행동, 한승빌딩)",경기도 동두천시 지행동 695-1번지 한승빌딩 501호,20151211,폐업,20161116,N,222.43,,키즈카페,37.8926667488,127.0540194762,,지행동,,695-1번지 한승빌딩 501호,경기도,4125010200.0,동두천시,,26360.0,12870.0,13490.0,1596.0,7023.0
부천시,플랜디,14592,"경기도 부천시 조마루로 2, 부천체육문화센타 201호 일부 (상동)",경기도 부천시 상동 572-1 부천체육문화센타 201호 일부 ,2022-11-14,영업,,N,12.3,,키즈카페,37.4988667424,126.745384894,,상동,,572-1 부천체육문화센타 201호 일부,경기도,,,,,,,,
부천시,플랜디,14592,"경기도 부천시 원미구 조마루로 2, 부천체육문화센타 201호 일부 (상동)",경기도 부천시 원미구 상동 572-1 부천체육문화센타 201호 일부 ,2022-11-14,영업,,N,12.3,,키즈카페,37.4988667424,126.745384894,원미구,상동,,572-1 부천체육문화센타 201호 일부,경기도,4119210900.0,부천시 원미구,,99312.0,48437.0,50875.0,6482.0,29549.0
부천시,샌드홀릭,14481,"경기도 부천시 원미구 수도로206번길 31-27, 101호 (도당동, 우성빌라)",경기도 부천시 원미구 도당동 56-5 우성빌라 101호,2018-03-27,영업,,N,102.22,,키즈카페,37.5188625965,126.7896331793,원미구,도당동,,56-5 우성빌라 101호,경기도,4119210400.0,부천시 원미구,,20587.0,10437.0,10150.0,847.0,5142.0
부천시,큐리프리미엄키즈카페,14504,"경기도 부천시 원미구 도약로 19, 동양프라자 3층 (상동)",경기도 부천시 원미구 상동 523-2 동양프라자 3층 ,2019-05-10,영업,,N,20.7,,키즈카페,37.5128310191,126.7514337126,원미구,상동,,523-2 동양프라자 3층,경기도,4119210900.0,부천시 원미구,,99312.0,48437.0,50875.0,6482.0,29549.0
부천시,퍼센트(percent),14545,"경기도 부천시 원미구 송내대로 239, 부천터미널소풍 지하2층 D02호 (상동)",경기도 부천시 원미구 상동 539-1 부천터미널소풍 D02호,2019-08-07,영업,,N,34.14,,키즈카페,37.5041752477,126.7566905848,원미구,상동,,539-1 부천터미널소풍 D02호,경기도,4119210900.0,부천시 원미구,,99312.0,48437.0,50875.0,6482.0,29549.0
부천시,아띠앙쥬부천상동점,14542,"경기도 부천시 원미구 길주로 137, 상록그린힐빌딩205호일부 (상동)",경기도 부천시 원미구 상동 538-4 상록그린힐빌딩205호일부 ,2018-07-19,영업,,N,70.11,,키즈카페,37.5061104112,126.7576896718,원미구,상동,,538-4 상록그린힐빌딩205호일부,경기도,4119210900.0,부천시 원미구,,99312.0,48437.0,50875.0,6482.0,29549.0
부천시,노리파크 역곡점,14671,"경기도 부천시 원미구 역곡로13번길 49, 금강빌딩 4층 일부호 (역곡동)",경기도 부천시 원미구 역곡동 78 금강빌딩 4층일부호,2022-09-28,폐업,2024-08-19,N,23.85,,키즈카페,37.4854829438,126.8089293527,원미구,역곡동,,78 금강빌딩 4층일부호,경기도,4119210700.0,부천시 원미구,,33026.0,16145.0,16881.0,1404.0,8759.0
부천시,푸드플레이그라운드,14592,"경기도 부천시 원미구 조마루로 2, 스포츠센타동 (상동, 부천체육문화센타 FA101호일부)",경기도 부천시 원미구 상동 572-1 부천체육문화센타 FA101호일부 스포츠센타동 ,2012-10-23,폐업,2018-10-08,N,450.93,,키즈카페,37.499869098,126.7442661118,원미구,상동,,572-1 부천체육문화센타 FA101호일부 스포츠센타동,경기도,4119210900.0,부천시 원미구,,99312.0,48437.0,50875.0,6482.0,29549.0
부천시,차타타레이싱키즈카페옥길점,14789,"경기도 부천시 소사구 범안로 231-15, 6층 604호 일부호 (옥길동)",경기도 부천시 소사구 옥길동 777-2 604호,2019-12-26,폐업,2020-09-25,N,71.2,,키즈카페,37.4624324108,126.8130653042,소사구,옥길동,,777-2 604호,경기도,4119410600.0,부천시 소사구,,29100.0,14379.0,14721.0,3022.0,10637.0
부천시,아이KiKi,14408,"경기도 부천시 오정구 역곡로 488, 한동빌딩 3층 (고강동)",경기도 부천시 오정구 고강동 349-1 한동빌딩 ,2019-06-14,폐업,2023-06-01,N,93.6,,키즈카페,37.5281418632,126.816345072,오정구,고강동,,349-1 한동빌딩,경기도,4119610500.0,부천시 오정구,,37887.0,18923.0,18964.0,1271.0,9403.0
부천시,쭈퐁,14549,"경기도 부천시 원미구 신흥로 178 (중동, 위브더스테이트 상가3동 213호 일부)",경기도 부천시 원미구 중동 1109 위브더스테이트 상가3동 213호 일부 ,2014-02-28,폐업,2021-11-29,N,141.78,,키즈카페,37.4995373872,126.777688564,원미구,중동,,1109 위브더스테이트 상가3동 213호 일부,경기도,4119210800.0,부천시 원미구,,130641.0,62588.0,68053.0,7653.0,40560.0
부천시,리틀이태리,14548,"경기도 부천시 원미구 중동로254번길 90 (중동, 부천시공영노외주차장(4호) 3층일부)",경기도 부천시 원미구 중동 1143-4 부천시공영노외주차장(4호) 3층일부 ,2010-03-19,폐업,2020-06-18,N,110.29,,키즈카페,37.501495818,126.7736873538,원미구,중동,,1143-4 부천시공영노외주차장(4호) 3층일부,경기도,4119210800.0,부천시 원미구,,130641.0,62588.0,68053.0,7653.0,40560.0
부천시,아이KiKi,14408,"경기도 부천시 역곡로 488, 한동빌딩 3층 (고강동)",경기도 부천시 고강동 349-1 한동빌딩 ,2019-06-14,폐업,2023-06-01,N,93.6,,키즈카페,37.5281418632,126.816345072,,고강동,,349-1 한동빌딩,경기도,,,,,,,,
부천시,노리파크 역곡점,14671,"경기도 부천시 역곡로13번길 49, 금강빌딩 4층 일부호 (역곡동)",경기도 부천시 역곡동 78 금강빌딩 4층일부호,20220928,영업,,N,23.85,,키즈카페,37.4854829438,126.8089293527,,역곡동,,78 금강빌딩 4층일부호,경기도,,,,,,,,
부천시,큐리프리미엄키즈카페,14504,"경기도 부천시 도약로 19, 동양프라자 3층 (상동)",경기도 부천시 상동 523-2 동양프라자 3층,20190510,영업,,N,20.7,,키즈카페,37.5128310191,126.7514337126,,상동,,523-2 동양프라자 3층,경기도,,,,,,,,
부천시,퍼센트(percent),14545,"경기도 부천시 송내대로 239, 부천터미널소풍 지하2층 D02호 (상동)",경기도 부천시 상동 539-1번지 부천터미널소풍 D02호,20190807,영업,,N,34.14,,키즈카페,37.5041752477,126.7566905848,,상동,,539-1번지 부천터미널소풍 D02호,경기도,,,,,,,,
부천시,쭈퐁,14549,"경기도 부천시 신흥로 178 (중동, 위브더스테이트 상가3동 213호 일부)",경기도 부천시 중동 1109 위브더스테이트 상가3동 213호 일부,20140228,폐업,20211129,N,141.78,,키즈카페,37.4995373872,126.777688564,,중동,,1109 위브더스테이트 상가3동 213호 일부,경기도,,,,,,,,
부천시,리틀이태리,14548,"경기도 부천시 중동로254번길 90 (중동, 부천시공영노외주차장(4호) 3층일부)",경기도 부천시 중동 1143-4번지 부천시공영노외주차장(4호) 3층일부,20100319,폐업,20200618,N,110.29,,키즈카페,37.501495818,126.7736873538,,중동,,1143-4번지 부천시공영노외주차장(4호) 3층일부,경기도,,,,,,,,
부천시,푸드플레이그라운드,14592,"경기도 부천시 조마루로 2, 스포츠센타동 (상동, 부천체육문화센타 FA101호일부)",경기도 부천시 상동 572-1번지 부천체육문화센타 FA101호일부 스포츠센타동,20121023,폐업,20181008,N,450.93,,키즈카페,37.499869098,126.7442661118,,상동,,572-1번지 부천체육문화센타 FA101호일부 스포츠센타동,경기도,,,,,,,,
부천시,차타타레이싱키즈카페옥길점,14789,"경기도 부천시 범안로 231-15, 6층 604호 일부호 (옥길동)",경기도 부천시 옥길동 777-2 604호,20191226,폐업,20200925,N,71.2,,키즈카페,37.4624324108,126.8130653042,,옥길동,,777-2 604호,경기도,,,,,,,,
성남시,플렉스 키즈 정자점,463-834,"경기도 성남시 분당구 내정로17번길 2, 한솔프라자 지하1층 1002-1호 (정자동)",경기도 성남시 분당구 정자동 127-6 한솔프라자 지하1층 1002-1호 ,2023-06-19,영업,,N,0.0,,키즈카페,37.362134118,127.1144773386,분당구,정자동,,127-6 한솔프라자 지하1층 1002-1호,경기도,4113510300.0,성남시 분당구,,75078.0,36176.0,38902.0,4233.0,24317.0
성남시,플렉스 키즈 수내점,463-825,"경기도 성남시 분당구 황새울로258번길 19, 한산이씨봉화공파종중회관 지하1층 일부호 (수내동)",경기도 성남시 분당구 수내동 6-1 한산이씨봉화공파종중회관 지하1층 일부호 ,2023-06-19,영업,,Y,190.45,,키즈카페,37.379766092,127.117549793,분당구,수내동,,6-1 한산이씨봉화공파종중회관 지하1층 일부호,경기도,4113510200.0,성남시 분당구,,41589.0,20187.0,21402.0,2830.0,12996.0
성남시,릴리펏 위례점,461-210,"경기도 성남시 수정구 위례광장로 5, 위례우남역아이파크 2층 213일부호,214일부호 (창곡동)","경기도 성남시 수정구 창곡동 560 위례우남역아이파크, 2층 213일부호, 214일부호 ",2018-10-02,영업,,Y,97.6,,키즈카페,37.4650302953,127.1416093524,수정구,창곡동,,"560 위례우남역아이파크, 2층 213일부호, 214일부호",경기도,4113110800.0,성남시 수정구,,45659.0,22108.0,23551.0,4330.0,15473.0
성남시,리틀하이레스토랑 위례점,461-210,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 9층 909호,910일부호 (창곡동)","경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워, 9층 909호, 910호 일부 ",2018-07-30,폐업,2023-04-10,N,73.7,,키즈카페,37.4734793704,127.1426886465,수정구,창곡동,,"509 위례중앙역 중앙타워, 9층 909호, 910호 일부",경기도,4113110800.0,성남시 수정구,,45659.0,22108.0,23551.0,4330.0,15473.0
성남시,리틀두두,463-831,"경기도 성남시 분당구 장안로 39 (분당동, 한일빌딩 2층일부)",경기도 성남시 분당구 분당동 90-1 한일빌딩 2층일부 ,2014-01-24,폐업,2023-12-29,Y,55.46,,키즈카페,37.3704636672,127.1434601531,분당구,분당동,,90-1 한일빌딩 2층일부,경기도,4113510100.0,성남시 분당구,,24408.0,12035.0,12373.0,1449.0,6921.0
성남시,릴리펏 판교알파돔시티점,463-420,"경기도 성남시 분당구 판교역로 145 (백현동, 알파리움 타워2동 지하1층 B123호, B124호, B125호 일부)","경기도 성남시 분당구 백현동 530 알파리움 타워2동 지하1층 B123호, B124호, B125호 일부 ",2016-04-28,폐업,2024-05-14,Y,247.0,,키즈카페,37.3935094998,127.1084872517,분당구,백현동,,"530 알파리움 타워2동 지하1층 B123호, B124호, B125호 일부",경기도,4113511000.0,성남시 분당구,,30380.0,14605.0,15775.0,2092.0,8854.0
성남시,위키(WIKI),463440,"경기도 성남시 분당구 운중로126번길 9, 1층 (운중동)",경기도 성남시 분당구 운중동 933-5 1층,20141208,영업,,N,117.57,,키즈카페,37.390679929,127.077288459,분당구,운중동,,933-5 1층,경기도,4113511500.0,성남시 분당구,,20644.0,10039.0,10605.0,1684.0,6447.0
성남시,퐁퐁플라워에이치엔앰컴퍼니,463808,"경기도 성남시 분당구 미금일로90번길 32, 지하1층 B101(일부)호 (구미동)",경기도 성남시 분당구 구미동 30,20190416,영업,,N,55.0,,키즈카페,37.3489427626,127.110468852,분당구,구미동,,30,경기도,4113511400.0,성남시 분당구,,43675.0,20806.0,22869.0,2423.0,12957.0
성남시,꼬물상,463864,"경기도 성남시 분당구 돌마로366번길 42 (수내동, 동한프라자   3층 일부)",경기도 성남시 분당구 수내동 83-1 동한프라자   3층 일부,20131203,영업,,Y,134.97,,키즈카페,37.3671671045,127.126738858,분당구,수내동,,83-1 동한프라자 3층 일부,경기도,4113510200.0,성남시 분당구,,41589.0,20187.0,21402.0,2830.0,12996.0
성남시,아이조아키즈카페,463834,"경기도 성남시 분당구 정자로76번길 11, 5층 501-1호 (정자동, 한라프라자)",경기도 성남시 분당구 정자동 130-3번지 한라프라자 5층 501-1호,20150824,폐업,20180904,N,16.9,,키즈카페,37.362365378,127.1135275667,분당구,정자동,,130-3번지 한라프라자 5층 501-1호,경기도,4113510300.0,성남시 분당구,,75078.0,36176.0,38902.0,4233.0,24317.0
성남시,봉봉키즈,461822,"경기도 성남시 수정구 수정로171번길 7, 재경빌딩 5(일부)층 (태평동)","경기도 성남시 수정구 태평동 3407 재경빌딩, 5층 일부",20181214,폐업,20210114,N,99.56,,키즈카페,37.4434149816,127.1384905789,수정구,태평동,,"3407 재경빌딩, 5층 일부",경기도,4113110200.0,성남시 수정구,,50886.0,26118.0,24768.0,1412.0,13194.0
성남시,(주)미래엔에듀케어딸기가좋아 분당점,463869,"경기도 성남시 분당구 정자일로 55 (금곡동, 분당두산위브 지하2층 99-201호 일부)",경기도 성남시 분당구 금곡동 192 분당두산위브 지하2층 99-201호 일부,20170615,폐업,20200915,Y,336.95,,키즈카페,37.3558762226,127.1055775722,분당구,금곡동,,192 분당두산위브 지하2층 99-201호 일부,경기도,4113511100.0,성남시 분당구,,24739.0,11638.0,13101.0,1486.0,7539.0
성남시,맘스블럭,462100,"경기도 성남시 중원구 여수울로15번길 4-16, 2층 (여수동)",경기도 성남시 중원구 여수동 426번지 2층,20141119,폐업,20191030,N,43.39,,키즈카페,37.4189595124,127.1322455783,중원구,여수동,,426번지 2층,경기도,4113310600.0,성남시 중원구,,10308.0,5026.0,5282.0,937.0,3914.0
성남시,카페드베베,463863,"경기도 성남시 분당구 정자일로 248, 504호 (정자동, 파크뷰 5층 상가)",경기도 성남시 분당구 정자동 6번지 파크뷰 5층 상가 504호,20141218,폐업,20200131,Y,144.48,,키즈카페,37.3757258783,127.1059480343,분당구,정자동,,6번지 파크뷰 5층 상가 504호,경기도,4113510300.0,성남시 분당구,,75078.0,36176.0,38902.0,4233.0,24317.0
성남시,바오밥 키즈카페앤,463410,"경기도 성남시 분당구 운중로225번길 14-2 (판교동, 1층)",경기도 성남시 분당구 판교동 617번지 1층,20121213,폐업,20191021,N,121.01,,키즈카페,37.391098736,127.0886960997,분당구,판교동,,617번지 1층,경기도,4113510800.0,성남시 분당구,,22608.0,11076.0,11532.0,2314.0,7510.0
성남시,라움프리미엄키즈카페,461210,"경기도 성남시 수정구 위례동로 135, 신성위캐슬타워 3층 303(일부)호,304(일부)호 (창곡동)","경기도 성남시 수정구 창곡동 513-3 신성위캐슬타워, 3층 303호 일부, 304호 일부",20181109,폐업,20220502,N,84.08,,키즈카페,37.4722935901,127.1500566154,수정구,창곡동,,"513-3 신성위캐슬타워, 3층 303호 일부, 304호 일부",경기도,4113110800.0,성남시 수정구,,45659.0,22108.0,23551.0,4330.0,15473.0
성남시,키즈카페별이,461810,"경기도 성남시 수정구 산성대로 337, 7층 (신흥동, 세이브존)",경기도 성남시 수정구 신흥동 2463-5번지 세이브존7층,20131024,폐업,20191125,Y,570.91,,키즈카페,37.4439105927,127.1534899028,수정구,신흥동,,2463-5번지 세이브존7층,경기도,4113110100.0,성남시 수정구,,54600.0,27608.0,26992.0,3601.0,17331.0
성남시,슈슈봉봉 위례신도시점,461210,"경기도 성남시 수정구 위례광장로 300, 위례중앙역 중앙타워 5층 502, 503호 일부호 (창곡동)","경기도 성남시 수정구 창곡동 509 위례중앙역 중앙타워 502, 5603호 일부",20180514,폐업,20220609,Y,167.4,,키즈카페,37.4734793704,127.1426886465,수정구,창곡동,,"509 위례중앙역 중앙타워 502, 5603호 일부",경기도,4113110800.0,성남시 수정구,,45659.0,22108.0,23551.0,4330.0,15473.0
성남시,키즈플레이,463817,"경기도 성남시 분당구 야탑로 251 (야탑동, 다주빌딩 4층 일부)",경기도 성남시 분당구 야탑동 175-4번지 다주빌딩 4층 일부,20140527,폐업,20180315,Y,254.72,,키즈카페,37.4070595217,127.1464167502,분당구,야탑동,,175-4번지 다주빌딩 4층 일부,경기도,4113510700.0,성남시 분당구,,58475.0,28516.0,29959.0,3549.0,17741.0
