,경도,위도,subway_최소거리(m),subway_idx,subway_idx_시설명,500m지하철역개수,bus_최소거리(m),bus_idx,bus_idx_시설명,500m버스정류장개수,badplace_최소거리(m),badplace_idx,badplace_idx_시설명,500m술집개수,child_protection_최소거리(m),child_protection_idx,child_protection_idx_시설명,300m보호구역개수,accident_최소거리(m),accident_idx,accident_idx_시설명,200m내위험구역개수,parking_최소거리(m),parking_idx,parking_idx_시설명,500내주차장개수,Unnamed: 0,행정동,center_lat,center_lon,주차장수,최소거리(m)
476,127.07735508278100,37.55557241988040,237.96767447609600,6,군자(능동),2,152.39219702823200,52,능동우편취급국,12,29.455135962720500,264,감칠,57,144.58033007306600,59,꿈동산몬테소리어린이집,1,1292.8463177108100,2,서울특별시 광진구 중곡동(신성시장 부근),0,39.96551826558890,124,무료,14,476,군자동,37.55557241988040,127.07735508278100,0.0,0.0
477,127.07734999213300,37.55647375339250,223.1206938415750,6,군자(능동),2,148.114324312299,52,능동우편취급국,14,31.575721684227900,264,감칠,60,149.63551001473900,59,꿈동산몬테소리어린이집,1,1287.3384784937700,2,서울특별시 광진구 중곡동(신성시장 부근),0,97.08088237131330,124,무료,12,477,군자동,37.55647375339250,127.07734999213300,0.0,0.0
478,127.07734490125900,37.557375086766000,224.17995739055100,6,군자(능동),2,111.38520151717500,63,메리놀외방선교회,11,30.478161091116200,192,스카이,59,176.62701991184600,59,꿈동산몬테소리어린이집,1,1284.6596298083600,2,서울특별시 광진구 중곡동(신성시장 부근),0,150.7652942782010,300,무료,7,478,군자동,37.557375086766000,127.07734490125900,0.0,0.0
479,127.07733981015900,37.558276420001,240.9357508835140,6,군자(능동),2,52.322554119674000,63,메리놀외방선교회,12,52.01283290201320,302,비어잔,58,217.5371712805680,59,꿈동산몬테소리어린이집,1,1284.8274647241700,2,서울특별시 광진구 중곡동(신성시장 부근),0,107.40710998469800,296,유료,2,479,중곡1동,37.558276420001,127.07733981015900,0.0,0.0
480,127.07733471883100,37.55917775309740,270.4865734624330,6,군자(능동),2,19.69483743600070,63,메리놀외방선교회,10,31.661385704748500,302,비어잔,54,266.020168714956,59,꿈동산몬테소리어린이집,0,1287.840867999410,2,서울특별시 광진구 중곡동(신성시장 부근),0,55.4285542677536,296,유료,2,480,중곡1동,37.55917775309740,127.07733471883100,0.0,0.0
481,127.0773296272760,37.560079086055400,309.1852171985100,6,군자(능동),2,73.19404417268170,63,메리놀외방선교회,11,81.35608861836420,302,비어잔,62,318.6377663077850,59,꿈동산몬테소리어린이집,0,1293.6799527409900,2,서울특별시 광진구 중곡동(신성시장 부근),0,43.90354926286270,296,유료,2,481,중곡1동,37.560079086055400,127.0773296272760,1.0,46.0
482,127.0773245354950,37.56098041887480,354.04458266518700,6,군자(능동),2,120.48443528337300,122,중곡1동주민센터입구,10,139.83718513871200,302,비어잔,50,373.64729743385700,59,꿈동산몬테소리어린이집,0,1302.3067091682900,2,서울특별시 광진구 중곡동(신성시장 부근),0,90.01040180969460,296,유료,2,482,중곡1동,37.56098041887480,127.0773245354950,0.0,0.0
483,127.07731944348700,37.561881751555600,403.01263565146300,6,군자(능동),0,143.47527864968200,122,중곡1동주민센터입구,12,156.66645000633500,185,대광,42,323.77838625138700,18,중마초등학교,0,1313.666216848020,2,서울특별시 광진구 중곡동(신성시장 부근),0,146.95363603937400,296,유료,1,483,중곡1동,37.561881751555600,127.07731944348700,0.0,0.0
484,127.07731435125200,37.56278308409790,454.7640559713420,6,군자(능동),0,109.16281934560600,57,동곡삼거리,15,96.55602682299010,185,대광,36,277.4269114794660,18,중마초등학교,0,1327.688332361210,2,서울특별시 광진구 중곡동(신성시장 부근),0,152.2242744194310,301,유료,1,484,중곡1동,37.56278308409790,127.07731435125200,0.0,0.0
485,127.07730925879000,37.563684416501700,508.44965037523600,6,군자(능동),0,89.00737577242020,57,동곡삼거리,12,37.69536922856600,185,대광,43,237.52568388500600,18,중마초등학교,1,1344.2897361259800,2,서울특별시 광진구 중곡동(신성시장 부근),0,95.14794443628280,301,유료,1,485,중곡1동,37.563684416501700,127.07730925879000,0.0,0.0
486,127.07730416610100,37.56458574876690,563.2424038232170,3,군자(능동),0,104.81286743536600,133,중곡아파트,12,28.94813159158480,185,대광,43,207.82376046687500,18,중마초등학교,1,1363.376207708960,2,서울특별시 광진구 중곡동(신성시장 부근),0,47.46891191902820,301,유료,2,486,중곡1동,37.56458574876690,127.07730416610100,1.0,53.0
487,127.0772990731860,37.5654870808936,618.1192066767170,3,군자(능동),0,48.91463297274320,133,중곡아파트,9,87.0299995914057,185,대광,38,193.0867164420500,18,중마초등학교,1,1384.8449982838100,2,서울특별시 광진구 중곡동(신성시장 부근),0,52.656648728262900,301,유료,3,487,중곡1동,37.5654870808936,127.0772990731860,0.0,0.0
488,127.07729398004300,37.566388412881700,673.9586521785180,3,군자(능동),0,33.4481813882934,133,중곡아파트,7,103.75635280916900,392,호식이두마리치킨중곡점,31,196.70724082102700,18,중마초등학교,1,1408.5871806062100,2,서울특별시 광진구 중곡동(신성시장 부근),0,103.0116528788090,301,유료,3,488,중곡3동,37.566388412881700,127.07729398004300,0.0,0.0
489,127.07728888667400,37.56728974473130,730.5400284358890,3,군자(능동),0,84.64130118553360,133,중곡아파트,8,128.46020167925800,392,호식이두마리치킨중곡점,26,217.77163524688300,18,중마초등학교,1,1434.4898766344600,2,서울특별시 광진구 중곡동(신성시장 부근),0,160.52827055747300,301,유료,4,489,중곡3동,37.56728974473130,127.07728888667400,0.0,0.0
490,127.0772837930770,37.56819107644240,787.7034674854840,3,군자(능동),0,131.82007837208600,134,중곡아파트.기점,8,171.92442521879700,392,호식이두마리치킨중곡점,15,251.94188571010800,18,중마초등학교,0,1462.4382878594400,2,서울특별시 광진구 중곡동(신성시장 부근),0,192.15835296091700,83,유료,3,490,중곡3동,37.56819107644240,127.0772837930770,0.0,0.0
491,127.07727869925400,37.56909240801490,812.191386891268,1,중곡,0,178.3779249939370,134,중곡아파트.기점,6,223.45766621406000,392,호식이두마리치킨중곡점,16,294.6937710396950,18,중마초등학교,0,1492.3174790842300,2,서울특별시 광진구 중곡동(신성시장 부근),0,233.84903951836200,83,유료,2,491,중곡3동,37.56909240801490,127.07727869925400,0.0,0.0
492,127.0786647933650,37.524029702360000,1191.019742619480,4,구의(광진구청),0,546.3015819955590,36,국민은행자양지점,0,449.41387630232,333,드렁캔자양점,0,539.7863093937600,4,신자초등학교,0,557.8737473299370,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,337.86716465716300,247,유료,0,492,자양2동,37.524029702360000,127.0786647933650,0.0,0.0
493,127.07865972426200,37.52493104085080,1147.6646155313600,4,구의(광진구청),0,486.1799832131180,36,국민은행자양지점,0,388.9921694011950,333,드렁캔자양점,0,494.13750240300000,4,신자초등학교,0,526.6299781407400,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,295.88531023906,247,유료,0,493,자양2동,37.52493104085080,127.07865972426200,0.0,0.0
494,127.07865465493400,37.525832379203100,1105.9209585910400,4,구의(광진구청),0,426.16474307467400,36,국민은행자양지점,0,328.5982011211110,333,드렁캔자양점,0,451.9886193342560,4,신자초등학교,0,500.7750336829580,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,261.27021298780500,247,유료,6,494,자양2동,37.525832379203100,127.07865465493400,0.0,0.0
495,127.07864958538100,37.526733717417000,1065.978101168860,4,구의(광진구청),0,366.30813411448,36,국민은행자양지점,0,268.25069641349200,333,드렁캔자양점,5,414.4089479350780,4,신자초등학교,0,481.1783593953800,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,226.78467873964700,319,유료,17,495,자양2동,37.526733717417000,127.07864958538100,0.0,0.0
496,127.07864451560100,37.527635055492400,1028.0459622201600,4,구의(광진구청),0,306.7030369170650,36,국민은행자양지점,1,207.99008879247800,333,드렁캔자양점,12,382.7467279942200,4,신자초등학교,0,468.625720146027,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,175.93711047837000,319,유료,21,496,자양2동,37.527635055492400,127.07864451560100,0.0,0.0
497,127.07863944559600,37.52853639342920,992.3551408682470,4,구의(광진구청),0,247.53119720297900,36,국민은행자양지점,4,147.9225968189830,333,드렁캔자양점,24,358.57293696637200,4,신자초등학교,0,463.68953471901800,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,133.40170805248100,319,유료,18,497,자양2동,37.52853639342920,127.07863944559600,0.0,0.0
498,127.07863437536400,37.52943773122760,959.1558694094290,4,구의(광진구청),0,189.19953875306600,36,국민은행자양지점,5,88.4425412866676,333,드렁캔자양점,29,324.27962802690700,52,선린어린이집,2,466.6115780436570,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,109.35141177190100,319,유료,11,498,자양2동,37.52943773122760,127.07863437536400,0.0,0.0
499,127.07862930490700,37.530339068887500,928.7153833226260,4,구의(광진구청),0,132.81966202510000,36,국민은행자양지점,6,32.90648194877850,333,드렁캔자양점,33,277.2342866933520,52,선린어린이집,2,477.24752507610100,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,115.92673384041000,319,유료,2,499,자양2동,37.530339068887500,127.07862930490700,0.0,0.0
500,127.07862423422400,37.53124040640890,901.3132440725570,4,구의(광진구청),0,82.49532833650720,36,국민은행자양지점,7,34.83283998779700,174,헤라,37,236.3892113599900,52,선린어린이집,3,495.1004797292460,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,149.13027505733800,319,유료,2,500,자양2동,37.53124040640890,127.07862423422400,0.0,0.0
501,127.07861916331500,37.53214174379170,877.2342207959220,4,구의(광진구청),0,57.35598779442060,36,국민은행자양지점,8,26.04267209320740,174,헤라,38,205.4757890328230,52,선린어린이집,1,519.42681238032,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,133.6218472651340,331,유료,7,501,자양2동,37.53214174379170,127.07861916331500,0.0,0.0
502,127.07861409218100,37.533043081036100,856.7585423810850,4,구의(광진구청),0,84.22438587291180,36,국민은행자양지점,10,74.39546587172330,373,깜치프레소,42,189.42060540457200,52,선린어린이집,2,549.3672537614130,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,74.89415773376320,331,유료,30,502,자양1동,37.533043081036100,127.07861409218100,0.0,0.0
503,127.07860902082000,37.53394441814200,840.1497030251110,4,구의(광진구청),0,134.9725411171790,36,국민은행자양지점,12,109.13127440098400,340,바우닭강정,41,191.98815330493500,52,선린어린이집,3,584.0590530228780,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,26.13714255604190,331,유료,50,503,자양1동,37.53394441814200,127.07860902082000,1.0,25.0
504,127.07860394923300,37.534845755109400,827.6405276105960,4,구의(광진구청),0,191.47120544918,36,국민은행자양지점,10,82.7866294975613,340,바우닭강정,40,172.16748697976100,60,자양도담어린이집,5,622.7086006359030,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,55.46925527358090,331,유료,66,504,자양1동,37.534845755109400,127.07860394923300,0.0,0.0
505,127.07859887742100,37.53574709193830,819.418789398984,4,구의(광진구청),0,133.45036237345000,113,자양초등학교앞,10,93.52909498951030,35,맥스카나,31,150.65944137092000,60,자양도담어린이집,4,664.6257934356270,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,113.09373625925500,331,유료,61,505,자양1동,37.53574709193830,127.07859887742100,0.0,0.0
506,127.0785938053830,37.536648428628600,815.6141526969340,4,구의(광진구청),0,75.91582408262300,113,자양초등학교앞,9,65.09108713588,445,지그릴(JI-GRILL)바베큐 건대1호점,26,129.30743311192700,5,자양초등학교,3,709.2314879845690,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,172.69397517302900,331,유료,50,506,자양1동,37.536648428628600,127.0785938053830,0.0,0.0
507,127.07858873311800,37.53754976518050,816.2883792188020,4,구의(광진구청),0,32.205194346801800,113,자양초등학교앞,7,48.773266488600800,445,지그릴(JI-GRILL)바베큐 건대1호점,20,133.54361440062000,37,자양병설유치원,3,756.049978628108,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,171.29886875694500,241,유료,35,507,자양1동,37.53754976518050,127.07858873311800,0.0,0.0
508,127.07858366062800,37.5384511015939,776.4483533358040,7,어린이대공원(세종대),0,60.25678341626670,113,자양초등학교앞,7,88.547050415847,445,지그릴(JI-GRILL)바베큐 건대1호점,14,161.86006889621500,37,자양병설유치원,3,804.6951219866250,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,180.61258756254600,241,유료,25,508,자양1동,37.5384511015939,127.07858366062800,0.0,0.0
509,127.07857858791100,37.53935243786880,726.9058694093060,7,어린이대공원(세종대),0,116.38007861574400,113,자양초등학교앞,6,136.27445814350100,213,동촌,9,204.65423164041800,37,자양병설유치원,2,854.8551369543740,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,204.81461354652300,244,유료,16,509,화양동,37.53935243786880,127.07857858791100,0.0,0.0
510,127.07857351496900,37.54025377400510,679.1400957699490,7,어린이대공원(세종대),0,175.43516447551600,113,자양초등학교앞,5,187.4441136740360,213,동촌,6,254.73105221342700,37,자양병설유치원,0,906.278523307182,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,240.93133841853800,244,유료,0,510,화양동,37.54025377400510,127.07857351496900,0.0,0.0
511,127.07856844180100,37.54115511000290,633.5530124915030,7,어린이대공원(세종대),0,235.22414160427800,113,자양초등학교앞,4,242.93965065414400,213,동촌,8,230.47564937784500,1,구의초등학교,2,958.7620160289550,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,285.42283212861400,244,유료,0,511,화양동,37.54115511000290,127.07856844180100,0.0,0.0
512,127.0785633684070,37.54205644586230,590.6492927146960,7,어린이대공원(세종대),0,245.50169751453400,91,어린이회관,5,297.341560696827,9,사오정,8,204.83316460392400,1,구의초등학교,2,1012.140713553370,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,334.96846100253600,244,유료,0,512,화양동,37.54205644586230,127.0785633684070,0.0,0.0
513,127.0785582947860,37.54295778158310,551.0560460272030,7,어린이대공원(세종대),0,191.16252867455700,91,어린이회관,2,253.30733216008900,9,사오정,7,195.22860652380000,1,구의초등학교,2,1066.280177955250,4,서울특별시 광진구 자양동(자양현대아파트 부근),0,308.5397356637020,342,유료,0,513,화양동,37.54295778158310,127.0785582947860,0.0,0.0
