,Unnamed: 0,행정동,경도,위도,subway_최소거리(m),500m지하철역개수,bus_최소거리(m),500m버스정류장개수,badplace_최소거리(m),500m술집개수,parking_최소거리(m),500내주차장개수,300m보호구역여부,200m위험구역여부
935,935,구의2동,127.087579278425,37.5492991077057,291.150580751823,1,143.616701484953,9,111.283630174741,28,52.2075303802267,16,1,0
936,936,구의2동,127.087574312047,37.5502004433531,263.186246077825,1,195.727721725697,9,168.52609610197,22,107.385194215964,17,1,0
937,937,능동,127.087569345448,37.551101778861906,247.160710982603,1,242.450622964856,9,210.644352959478,23,60.456766284702,24,1,0
938,938,능동,127.087564378627,37.552003114232306,245.423930457504,1,195.221294169932,9,156.605876060146,23,3.53186822804245,24,1,0
939,939,능동,127.087559411586,37.552904449464094,258.264322119741,1,147.027870336786,9,109.556254552927,25,21.5270742647535,23,1,0
940,940,능동,127.087554444323,37.5538057845575,283.70948971773,1,111.561096657928,8,82.4776036657533,29,37.475762319645,23,1,0
941,941,중곡2동,127.087549476838,37.5547071195124,318.754989386161,1,102.943667997464,10,61.9474859415105,27,97.0037693527094,15,1,0
942,942,중곡2동,127.087544509133,37.555608454328706,360.612618152968,1,126.774407202633,14,76.7754555171359,31,150.145797563914,19,1,0
943,943,중곡2동,127.087539541206,37.5565097890066,407.18695961542096,0,95.986687346741,13,123.418555126579,30,94.5612052628687,11,1,1
944,944,중곡2동,127.087534573058,37.5574111235459,457.038309747942,0,62.7610217649602,13,107.823033062287,25,51.5991838888316,18,1,1
945,945,중곡2동,127.087529604688,37.5583124579467,509.205109995006,0,16.2435924747049,15,96.8430542129594,23,60.8746041048761,25,1,1
946,946,중곡2동,127.087524636097,37.5592137922091,563.044133855931,0,62.5415423673458,14,94.0593174378232,21,22.841497016379,28,0,1
947,947,중곡4동,127.087519667285,37.5601151263329,528.076982214825,0,56.622708262512305,13,99.0120923467967,20,54.9965220644687,25,0,0
948,948,중곡4동,127.087514698251,37.5610164603182,484.72177283580896,0,7.20251410891716,16,78.4194255153135,22,104.597062706852,27,0,0
949,949,중곡4동,127.087509728996,37.561917794165,445.384325428575,0,49.4348453403675,16,20.4836326256158,23,111.117215771713,25,0,0
950,950,중곡4동,127.08750475952,37.5628191278733,411.219277464951,1,49.5322774620276,16,44.8572821675731,26,109.975823423131,1,0,0
951,951,중곡4동,127.087499789822,37.563720461443,383.611107390957,1,51.1051988205621,13,59.6064386131523,20,138.4381832172,1,0,0
952,952,중곡4동,127.087494819903,37.5646217948743,364.054603299826,1,81.548393301049,13,56.2499622270914,18,183.189454751352,1,1,0
953,953,중곡4동,127.087489849763,37.565523128167,353.887137032413,1,80.4019036696519,10,100.487511322602,17,235.105110964425,0,1,0
954,954,중곡4동,127.087484879401,37.5664244613212,353.918819250407,1,104.304045226313,9,156.057575124148,19,241.808940862076,2,1,0
955,955,중곡4동,127.087479908817,37.5673257943369,364.146979879034,1,142.761457901914,8,150.743202103565,15,210.061579306864,2,1,0
956,956,중곡4동,127.087474938012,37.568227127214094,383.757184880401,1,142.040907324025,8,117.264143373695,16,157.043739734833,3,1,0
957,957,중곡4동,127.087469966986,37.5691284599528,411.40999839133906,1,162.492906295132,7,110.003137231205,14,111.903351012997,4,1,0
958,958,중곡4동,127.087464995738,37.5700297925529,445.61064466238,0,199.886609746669,5,133.315189709218,14,87.7766063245094,3,0,0
959,959,자양2동,127.088840036589,37.525868277600495,819.825227257619,0,520.13285004385,0,581.564409650167,0,341.434205646708,0,0,0
960,960,자양2동,127.088835089576,37.5267696169761,764.435455406688,0,464.036090206733,0,533.92717131263,0,288.038038866113,0,0,0
961,961,자양2동,127.088830142342,37.5276709562132,709.881978606644,0,403.743126260728,0,489.145183808179,0,238.070277373701,0,0,0
962,962,자양2동,127.088825194888,37.5285722953118,656.37334776782,0,343.526957961358,0,448.075346884856,2,194.195639481199,1,1,0
963,963,자양2동,127.088820247213,37.529473634272,604.187225953215,0,283.436525076616,3,411.82974080118896,7,161.460132236685,1,1,0
964,964,자양2동,127.088815299318,37.5303749730937,553.697674530194,0,223.573220445852,3,381.78483705083295,8,147.477913230666,12,1,0
965,965,자양2동,127.088810351203,37.5312763117769,505.413393358428,0,164.185652550973,4,359.498664619954,10,157.330932618177,14,1,0
966,966,자양2동,127.088805402867,37.5321776503216,460.029290827662,0,106.075863203414,5,331.59489287195,13,187.294503124452,28,1,0
967,967,자양2동,127.08880045431,37.5330789887279,418.489975597963,0,53.5766726248011,7,290.140850808614,14,229.626554896384,24,1,0
968,968,자양2동,127.088795505534,37.5339803269958,382.051601426495,1,42.5680159991003,13,256.38205690108,20,278.747893253446,24,1,0
969,969,자양2동,127.088790556536,37.5348816651251,352.300499641552,1,89.8710818901293,14,233.677779331786,33,249.222308019767,11,1,0
970,970,자양2동,127.088785607319,37.535783003116,331.04456128513,1,128.947544901698,15,207.789731940304,43,195.036031015661,2,1,0
971,971,자양2동,127.08878065788,37.5366843409684,319.981247686139,1,78.2811387743311,15,154.166576812526,50,145.908650762468,2,1,0
972,972,자양2동,127.088775708222,37.5375856786823,320.168905726386,1,54.327263934529,14,98.5467564013465,54,108.915544951796,3,1,0
973,973,구의1동,127.088770758343,37.5384870162577,331.588425184429,1,46.5118099303558,11,48.8102662971538,55,98.7868021702423,3,1,0
974,974,구의1동,127.088765808243,37.5393883536947,353.151893145588,1,87.9736812720184,9,40.0735588065841,55,122.384793236149,2,1,0
975,975,구의1동,127.088760857923,37.5402896909931,383.15042755636495,1,98.2944163161505,9,2.24339631581773,60,165.892152088741,2,1,0
976,976,구의1동,127.088755907382,37.5411910281531,419.779524786606,0,115.368158225413,11,60.5593424002348,61,203.810241546479,0,1,0
977,977,구의1동,127.088750956621,37.5420923651746,461.46294726816893,0,155.823923571595,11,121.049361949132,55,144.43897036986,1,1,0
978,978,구의1동,127.088746005639,37.5429937020576,506.955472547221,0,127.944726988803,8,98.4598713468369,42,86.6589966465383,3,1,0
979,979,구의1동,127.088741054437,37.5438950388022,535.536373972591,0,71.1909885279363,9,63.7899114733878,36,38.4721375743946,3,1,0
980,980,구의1동,127.088736103014,37.5447963754082,476.707272090634,0,33.0093003075375,9,23.4182185062338,32,52.6648019613037,3,0,0
981,981,구의2동,127.08873115137,37.5456977118758,418.35838087211505,0,66.5899281935539,8,14.2605247204576,27,106.724898139389,4,1,0
982,982,구의2동,127.088726199506,37.5465990482049,360.72279771118303,0,78.2477727263013,9,74.0145665157633,25,165.317776164471,9,1,0
983,983,구의2동,127.088721247422,37.5475003843955,304.206218359619,1,41.60016179563969,10,54.7747074297421,26,124.353762532433,8,1,0
984,984,구의2동,127.088716295116,37.5484017204476,249.570007294344,1,68.2748336865106,10,17.377694546478,28,97.5561849915405,6,1,0
985,985,구의2동,127.08871134259,37.5493030563612,198.373956808099,1,111.02709858999,10,70.1908533275403,29,104.371888607019,6,1,0
986,986,구의2동,127.088706389844,37.5502043921363,154.086119036659,1,137.854606216142,9,129.902184883339,25,139.973919550934,17,1,0
987,987,구의2동,127.088701436877,37.5511057277729,124.322559320389,1,123.956871001349,11,161.526359515419,24,138.18243409434,21,1,0
988,988,능동,127.088696483689,37.552007063271,120.386548098857,1,109.685091969394,10,110.656508650102,26,112.518465525738,21,1,0
989,989,능동,127.08869153028,37.5529083986306,144.405653954353,1,109.625914029474,11,75.6448364934963,32,88.1255576252434,22,1,0
990,990,중곡4동,127.088686576651,37.5538097338518,185.839470358311,1,52.3360638267436,12,46.5648269454629,34,100.97039849935,18,1,0
991,991,중곡4동,127.088681622801,37.5547110689344,235.675333250652,1,27.9876200964934,15,64.6835194733922,37,141.234279395098,14,0,0
992,992,중곡4동,127.088676668731,37.5556124038785,289.607750186784,1,78.4255387300023,14,80.2636608952953,36,106.964972126114,28,0,0
993,993,중곡4동,127.08867171444,37.5565137386841,345.72483528203,0,95.7480312634006,13,48.292854087855,33,90.3424135975518,21,0,1
994,994,중곡4동,127.088666759928,37.5574150733512,403.115238093742,0,63.5046811002863,15,3.64060444641696,23,101.348726771595,22,1,1
995,995,중곡4동,127.088661805195,37.5583164078799,461.303960009689,0,32.9242590073238,15,33.4368533370495,19,110.931774075693,25,1,1
996,996,중곡4동,127.088656850242,37.55921774227,520.023077307915,0,27.6246246245516,15,26.1840842373456,20,147.184735701963,24,1,1
997,997,중곡4동,127.088651895068,37.5601190765216,579.111268764827,0,88.1207563291666,16,79.1086442691762,20,155.504889841788,22,1,0
998,998,중곡4동,127.088646939673,37.561020410634704,583.368449858929,0,120.225367806605,14,138.397287992779,19,95.7920412722395,20,0,0
999,999,중곡4동,127.088641984057,37.5619217446093,551.020781488227,0,136.072246397898,14,138.497587584721,17,38.6452822844852,13,0,0
1000,1000,중곡4동,127.088637028221,37.5628230784453,523.690113966787,0,168.891236219509,12,143.761173991128,16,33.6718424344856,2,0,0
1001,1001,중곡4동,127.088632072163,37.5637244121429,502.19622059793903,1,169.043442809708,10,171.685090474876,11,89.9839694237064,1,0,0
1002,1002,중곡4동,127.088627115885,37.564625745702,487.31203697372894,1,189.604520991504,10,177.307798133071,8,149.610886556625,1,1,0
1003,1003,중곡4동,127.088622159386,37.565527079122496,479.653272524356,1,206.275372529346,9,195.614592457689,9,198.79911144773,0,1,0
1004,1004,중곡4동,127.088617202667,37.5664284124045,479.56622020525293,1,216.466511859293,7,228.942812434554,9,146.359862081676,1,1,0
1005,1005,중곡4동,127.088612245726,37.567329745548,487.05493399506,1,241.844267487362,7,257.315964098892,8,103.172048009667,1,1,0
1006,1006,중곡4동,127.088607288565,37.568231078553,501.780333948729,1,267.272355356526,6,239.022907719689,8,84.7989840143421,2,1,0
1007,1007,중곡4동,127.088602331183,37.5691324114195,523.13166428579,0,278.489500909977,5,235.318983369208,7,80.8665990689718,2,1,0
1008,1008,중곡4동,127.08859737358,37.5700337441475,550.338265834544,0,301.663493268225,4,246.861742943247,10,40.1790118804689,2,0,0
1009,1009,자양2동,127.089966813374,37.5267735515943,766.498251086539,0,471.983182858157,0,463.834587275938,0,356.756534292977,0,0,0
1010,1010,자양2동,127.089961879757,37.5276748909587,723.977217343809,0,412.72176130480307,0,411.361947867354,0,309.261285088012,0,0,0
1011,1011,자양2동,127.089956945919,37.5285762301847,684.171653052226,0,353.883883941083,0,361.412067922555,0,267.083770625706,0,1,0
1012,1012,자양2동,127.089952011862,37.5294775692722,647.58249046181,0,295.722458195536,2,315.186628240431,1,233.128319171548,12,1,0
1013,1013,자양2동,127.089947077585,37.5303789082212,614.78427010373,0,238.73238859298,3,274.573177310535,6,211.39478389801,13,1,0
1014,1014,자양2동,127.089942143088,37.5312802470318,586.413416876816,0,184.005273734706,5,242.409022680172,9,202.126062227826,26,1,0
1015,1015,자양2동,127.089937208372,37.5321815857039,555.320457434138,0,134.335880095977,5,222.390913846348,11,179.66180116483,35,1,0
1016,1016,자양2동,127.089932273435,37.5330829242375,521.326468414334,1,97.7635480271898,6,208.770846455791,10,159.323213547243,34,1,0
1017,1017,자양2동,127.089927338279,37.53398426263271,492.447562722762,2,91.6115871050141,11,158.201385582046,9,160.664820930901,24,1,0
1018,1018,구의3동,127.089922402903,37.5348856008894,469.628311251948,2,120.627681689056,15,117.446898586417,23,183.21094926697,23,1,0
1019,1019,구의3동,127.089917467307,37.5357869390076,453.783788786613,2,158.201018791184,15,99.4160313766623,30,214.144717931076,11,1,0
1020,1020,구의3동,127.089912531491,37.5366882769873,445.658529528543,2,103.85347343369,15,115.31258614836,40,231.879822849865,1,1,0
1021,1021,구의3동,127.089907595455,37.5375896148286,445.674925097244,1,62.1862395013681,14,77.5547057800106,46,194.49763513829,2,1,0
1022,1022,구의3동,127.089902659199,37.5384909525314,453.832086700768,1,65.362908950842,13,32.6642274965766,47,170.921559864464,2,1,0
1023,1023,구의3동,127.089897722724,37.5393922900957,469.706069076004,1,67.4606715061465,8,36.3953276071866,49,167.101152303242,2,1,0
1024,1024,구의3동,127.089892786028,37.5402936275216,492.551335679961,0,27.7269531953355,9,53.7233858294704,54,184.269288547709,2,1,0
1025,1025,구의3동,127.089887849113,37.541194964808895,521.452431176264,0,65.6511914278272,10,22.5674444273024,48,217.51161033661,1,1,0
1026,1026,구의1동,127.089882911978,37.5420963019578,555.464890541712,0,123.186125065165,9,50.1530685845481,40,169.240093505671,1,1,0
1027,1027,구의1동,127.089877974623,37.5429976389682,583.759579584627,0,103.328930673867,7,46.0506744779007,40,123.216853048603,1,1,0
1028,1028,구의1동,127.089873037047,37.5438989758402,523.25320578823,0,74.4820739604358,7,49.57214480974871,34,95.1100338118147,3,0,0
1029,1029,구의2동,127.089868099252,37.5448003125736,462.748391469152,0,87.9879969359541,7,58.9320299011894,28,101.157206472352,3,0,0
1030,1030,구의2동,127.089863161237,37.54570164916849,402.245833137697,0,109.174131994458,8,27.2251518131082,25,136.90497706459,4,1,0
1031,1031,구의2동,127.089858223002,37.546602985625,341.74672050718,0,149.934500939142,10,56.9873006728779,23,100.364521562395,6,1,0
1032,1032,구의2동,127.089853284547,37.547504321943,281.253266845576,1,98.616396412871,10,83.8669903167146,25,57.9595128324526,4,1,0
1033,1033,구의2동,127.089848345872,37.5484056581225,220.770110928895,1,40.6012405173675,11,30.9764999872531,30,63.000963927622,5,1,0
1034,1034,구의2동,127.089843406977,37.5493069941635,160.30889084452,1,26.7862557384225,8,40.9600924134421,27,109.098489330172,5,1,0
1035,1035,구의2동,127.089838467862,37.550208330066,99.90940959029,1,54.41942733297849,10,98.5867211098536,26,119.533847410897,10,1,0
1036,1036,구의2동,127.089833528526,37.55110966583,39.8532935000721,1,60.9330783446752,10,99.5567556327684,26,101.109164812006,11,1,0
1037,1037,구의2동,127.089828588971,37.552011001455504,22.7622344767975,1,16.4721086763011,13,39.6690928873658,34,81.2729609613156,17,1,0
1038,1038,중곡4동,127.089823649196,37.5529123369426,82.2884394770109,1,64.445646778313,12,23.6471566050172,35,40.04996828366,17,1,0
1039,1039,중곡4동,127.089818709201,37.5538136722911,142.646707155404,1,123.929686959584,12,3.05468505441415,35,62.6585053762007,14,0,0
1040,1040,중곡4동,127.089813768985,37.5547150075012,203.096530966105,1,150.786969630529,17,57.6458244017106,38,116.497010230503,31,0,0
1041,1041,중곡4동,127.08980882855,37.5556163425727,263.574913363827,1,166.544368654366,16,98.4264076396074,35,68.3337350585998,33,0,0
1042,1042,중곡4동,127.089803887894,37.556517677505695,324.065856663769,0,160.825892112875,16,38.5262356330476,37,35.8154859214326,30,1,1
1043,1043,중곡4동,127.089798947019,37.5574190123003,384.563425964218,0,104.543679631224,15,24.5810068399166,28,5.33370229574751,26,1,1
1044,1044,중곡4동,127.089794005923,37.5583203469563,445.064912745702,0,48.7526541093659,16,74.5068769896122,19,51.6618150338181,25,1,1
1045,1045,중곡4동,127.089789064607,37.55922168147391,505.568904854894,0,33.8780906023677,14,80.7774080798547,16,109.717102913313,17,1,1
1046,1046,중곡4동,127.089784123071,37.5601230158529,566.074593834925,0,85.1004487102684,15,121.745666629702,17,142.78161829681,15,1,0
1047,1047,중곡4동,127.089779181315,37.5610243500935,626.581483481611,0,143.735519356822,15,171.853619040663,15,120.52711126005,7,1,0
1048,1048,중곡4동,127.089774239338,37.5619256841955,663.818236409536,0,203.472746783122,15,222.8141363585,11,126.453840343686,2,0,0
1049,1049,중곡4동,127.089769297142,37.562827018159,641.230146541911,0,263.56376466826,10,266.639684769681,10,148.146106060633,2,0,0
1050,1050,중곡4동,127.089764354725,37.563728351984,623.714685858167,0,293.793737707824,6,282.487480097519,4,169.717831964347,2,0,0
1051,1051,중곡4동,127.089759412088,37.5646296856705,611.70774945588,0,305.913309914812,8,302.46975928092,4,207.326267101661,1,1,0
1052,1052,중곡4동,127.089754469231,37.5655310192185,605.537099780109,1,328.898277827768,7,313.38311969351,7,185.353193581582,0,1,0
1053,1053,중곡4동,127.089749526154,37.566432352628,605.381226122536,1,338.546224826838,7,335.041664868777,7,127.076699964055,1,1,0
1054,1054,중곡4동,127.089744582856,37.567333685899,611.244725238403,0,355.160051442191,6,365.540369784555,5,72.5568236286099,1,1,0
1055,1055,중곡4동,127.089739639338,37.5682350190314,622.957646229666,0,380.77110399822305,4,363.719797468544,5,41.2773002282455,2,1,0
1056,1056,중곡4동,127.0897346956,37.5691363520254,640.199006333937,0,400.610180171725,4,361.149700950171,6,73.9354478396153,2,1,0
1057,1057,자양2동,127.091098537392,37.5267774753681,686.204928154436,0,511.811731701068,0,420.655712588891,0,303.124250821558,0,0,0
1058,1058,자양2동,127.091093617391,37.5276788148595,638.272086305871,0,457.619013842416,0,361.827825016235,0,245.242851714891,0,0,0
1059,1059,자양2동,127.09108869717,37.5285801542125,592.646513522207,0,405.219301793444,0,303.663643065018,1,189.018161683891,1,0,0
1060,1060,자양2동,127.091083776731,37.529481493427,549.902808806538,0,355.406534920711,1,246.633173427328,1,136.512757769207,11,1,0
1061,1061,자양2동,127.091078856072,37.530382832503,510.764992729336,0,302.52812446465,3,191.750649313902,4,94.1682180429576,18,1,0
1062,1062,자양2동,127.091073935194,37.5312841714405,476.123114532619,0,247.189951469447,4,141.537168832447,6,78.0793272575256,29,1,0
1063,1063,자양2동,127.091069014096,37.5321855102396,447.023624127312,1,194.952751330512,5,103.059654527689,8,69.546626021896,34,1,0
1064,1064,자양2동,127.09106409278,37.5330868489003,424.607551764292,1,149.111936924784,7,92.3789608775264,8,41.557346059564495,34,1,0
1065,1065,구의3동,127.091059171244,37.5339881874224,409.97264770700497,1,117.414861771157,10,92.9790323721131,8,45.273320171402,29,1,0
1066,1066,구의3동,127.091054249489,37.5348895258061,403.96548279469505,1,112.526483783821,12,68.7970347991166,13,74.4906588011762,23,1,0
1067,1067,구의3동,127.091049327514,37.5357908640514,406.968285611784,2,125.53449051277,13,26.7622319026164,24,119.498670232519,15,1,0
1068,1068,구의3동,127.091044405321,37.5366922021581,418.787283345052,2,112.642131926028,13,63.4291569040294,32,167.666231328332,5,1,0
1069,1069,구의3동,127.091039482908,37.5375935401264,438.710513995421,2,75.2548105250707,13,119.302424042331,35,109.845002291686,2,1,0
1070,1070,구의3동,127.091034560276,37.5384948779562,465.699000317564,2,77.2146623901138,12,95.8063743550061,35,57.8259418068112,2,1,0
1071,1071,구의3동,127.091029637425,37.53939621564751,498.60677323801,0,116.553407655277,12,106.997156305532,35,44.1101392878552,1,1,0
1072,1072,구의3동,127.091024714354,37.5402975532004,536.345388317619,0,153.723995697536,10,108.178369556946,36,88.7215490397053,1,1,0
1073,1073,구의3동,127.091019791064,37.5411988906148,577.969321722154,0,164.518434234237,10,109.033900397053,33,145.331553288754,1,1,0
1074,1074,구의3동,127.091014867555,37.54210022789071,622.699921612837,0,143.955562482825,9,117.423163086032,37,204.193388599888,1,1,0
1075,1075,구의3동,127.091009943826,37.5430015650281,599.697437421973,0,90.3522370149195,7,93.4560853948162,32,233.693614868605,1,1,0
1076,1076,구의3동,127.091005019878,37.54390290202711,540.876808860557,0,54.107633942325904,8,46.8668366913282,27,219.932060867418,1,0,0
1077,1077,구의2동,127.091000095711,37.5448042388875,482.474971371536,0,70.8203793342161,8,39.8232469282729,24,220.372874356575,1,0,0
1078,1078,구의2동,127.090995171324,37.5457055756095,424.664735488957,0,120.113243131565,8,91.0993485414689,23,164.609793655559,2,1,0
1079,1079,구의2동,127.090990246718,37.546606912193,367.725217083772,0,176.529389614127,10,112.304562285911,23,113.808209243811,1,1,0
1080,1080,구의2동,127.090985321892,37.5475082486381,312.133281369334,1,168.059767251576,10,149.452578383457,24,78.3069021846503,1,1,0
1081,1081,구의2동,127.090980396847,37.5484095849446,258.758926325453,1,125.436769751787,10,147.37138425788,28,81.4577540212161,3,1,0
1082,1082,구의2동,127.090975471583,37.5493109211127,209.305564502627,1,102.70524303457,9,126.086274333414,25,120.260080575037,4,1,0
1083,1083,구의2동,127.090970546099,37.5502122571422,167.287452249432,1,55.2414988826636,9,67.1860522514807,28,69.3767552680951,2,1,0
1084,1084,구의2동,127.090965620396,37.5511135930333,139.588657161213,1,53.16164101792889,12,21.3085278968741,31,25.3208125801545,4,1,0
1085,1085,구의2동,127.090960694474,37.5520149287859,135.308972790822,1,92.1250875559754,12,44.4839435247384,33,61.5868956178953,5,1,1
1086,1086,중곡4동,127.090955768332,37.5529162644,156.383057319133,1,146.365364467334,13,15.3265778682352,33,119.45097263999,7,1,0
1087,1087,중곡4동,127.09095084197,37.5538175998756,194.747053666109,1,171.071810836485,12,71.9169759378502,36,171.533806746777,22,1,0
1088,1088,중곡4동,127.090945915389,37.5547189352127,242.323699232415,1,112.42280448751,17,108.443954036713,38,121.084151173183,29,0,0
1089,1089,중곡4동,127.090940988589,37.555620270411296,294.684128712176,1,57.7588324481305,17,48.8137201678366,36,64.4323837374818,34,0,0
1090,1090,중곡4동,127.090936061569,37.5565216054714,349.685988612208,0,36.8394617224824,16,18.1466456857734,34,8.39509690919735,32,1,0
1091,1091,중곡4동,127.09093113433,37.557422940393,406.257841974797,0,81.8661762683509,16,66.7987844484302,29,53.2674029442721,31,1,1
1092,1092,중곡4동,127.090926206871,37.5583242751762,463.825571226798,0,86.6102267379876,16,123.247519511129,21,112.630053253515,26,1,1
1093,1093,중곡4동,127.090921279192,37.5592256098208,522.059827900037,0,94.9191009152795,15,182.322989544376,16,130.2175374215,21,1,0
1094,1094,중곡4동,127.090916351294,37.5601269443269,580.760138544574,0,126.932418608083,16,220.139434437822,16,79.8548844961573,3,1,0
1095,1095,중곡4동,127.090911423177,37.5610282786945,639.798232704142,0,171.532926854099,17,252.934648684477,15,20.2510826155323,3,1,0
1096,1096,중곡4동,127.09090649484,37.5619296129237,699.088533921797,0,223.738421098503,16,294.642117749626,10,42.0379498739968,2,0,0
1097,1097,중곡4동,127.090901566283,37.5628309470143,758.57190285046,0,279.316740169912,14,342.016794818404,6,102.21568094243,2,0,0
1098,1098,중곡4동,127.090896637507,37.5637322809664,746.735826902349,0,336.601277460013,6,392.016933717597,4,162.642765453017,2,0,0
1099,1099,중곡4동,127.090891708511,37.56463361478,736.665337612212,0,394.850112356385,5,421.68457825579,4,223.116683834597,0,0,0
1100,1100,중곡4동,127.090886779296,37.5655349484551,731.477870620958,0,444.38479954322304,5,435.809006432842,4,246.915972392252,0,1,0
1101,1101,중곡4동,127.090881849861,37.5664362819917,731.277345540457,0,462.75991398315693,5,451.517775532164,4,206.527036130091,1,1,0
1102,1102,중곡4동,127.090876920206,37.5673376153898,736.067834177232,0,474.938680049174,4,474.478876702458,4,177.94056179797,1,1,0
1103,1103,중곡4동,127.090871990332,37.5682389486493,745.753156638937,0,494.277049180016,4,489.112787265924,4,167.319372061496,1,1,0
1104,1104,중곡4동,127.090867060238,37.5691402817704,760.146231127193,0,519.976813732527,3,487.096453761916,5,177.910643475024,2,0,0
1105,1105,자양2동,127.09223026163,37.5267813882976,621.272447743957,0,524.774842385788,0,412.921728903608,0,297.048230552724,0,0,0
1106,1106,구의3동,127.092225355244,37.5276827279157,567.789393062102,0,464.288785374607,0,352.654500381306,0,237.466841334039,0,0,0
1107,1107,구의3동,127.092220448641,37.5285840673953,515.863257421158,0,403.81161624524,0,292.489845480449,1,178.514980718333,2,0,0
1108,1108,구의3동,127.092215541818,37.5294854067364,466.014769078642,0,343.348023133829,0,232.507392632084,1,121.115392557731,11,0,0
1109,1109,구의3동,127.092210634778,37.530386745939,418.986137019338,0,282.906700459319,2,172.896861198042,4,69.2424354652119,18,1,0
1110,1110,구의3동,127.092205727518,37.5312880850032,375.837396515715,1,222.505784547103,4,114.241913836715,7,44.6624053709996,29,1,0
1111,1111,구의3동,127.09220082004,37.5321894239289,338.05747445145,1,162.190407186914,5,59.4420107312726,8,58.8358935746088,34,1,0
1112,1112,구의3동,127.092195912343,37.5330907627162,307.630784330506,1,102.112229722621,7,36.6023512262302,8,62.6074779580803,34,1,0
1113,1113,구의3동,127.092191004428,37.533992101365,286.90638393681,1,43.2707314429856,9,11.0470381565417,9,64.8756359224392,31,1,0
1114,1114,구의3동,127.092186096294,37.5348934398754,278.062171599562,1,25.3390730119576,12,17.947370227989,11,76.3413921039107,23,1,0
1115,1115,구의3동,127.092181187942,37.5357947782472,282.217271047624,1,34.0780115723276,13,36.8100751014905,17,120.221604158132,15,1,0
1116,1116,구의3동,127.09217627937,37.5366961164806,298.829914444949,1,94.3273446715388,14,94.3354433673352,26,174.363513279756,5,1,0
1117,1117,구의3동,127.09217137058,37.5375974545756,326.001157299861,1,75.2166396422816,13,68.2829442990917,28,134.371391952551,1,1,0
1118,1118,구의3동,127.092166461572,37.5384987925321,361.35701552958,1,16.6376562006655,14,22.0382835912335,30,96.0589887941575,1,1,0
1119,1119,구의3동,127.092161552345,37.5394001303501,402.747720433584,0,47.1204255159795,14,60.2747455676833,26,87.8812917910439,1,1,0
1120,1120,구의3동,127.092156642899,37.5403014680296,448.505573770122,0,107.182581534207,13,20.0806833929035,27,116.374574307917,1,1,0
1121,1121,구의3동,127.092151733234,37.5412028055706,497.426835879701,0,167.571237592951,9,54.9057760640378,27,163.361818785897,1,1,0
1122,1122,구의3동,127.092146823351,37.5421041429732,548.665966301899,0,168.72074270925,8,111.518275746812,31,217.152578933418,0,1,0
1123,1123,구의3동,127.092141913249,37.5430054802373,601.63103351711,0,147.760939070775,7,56.3292517096878,27,273.765432185429,0,0,0
1124,1124,구의3동,127.092137002928,37.543906817363,585.713786951213,0,150.081239503312,6,35.1260947114868,25,331.758776849062,1,0,0
1125,1125,구의2동,127.092132092388,37.5448081543501,532.154031487921,0,174.756783098953,7,81.356584456903,23,288.819425853217,1,0,0
1126,1126,구의2동,127.09212718163,37.5457094911988,480.24892931452496,0,208.217028508672,8,139.025654920834,19,248.681615761902,1,1,0
1127,1127,구의2동,127.092122270653,37.546610827909,430.597256230617,0,180.518907332552,9,198.39746323445,20,218.156730703703,1,1,0
1128,1128,구의2동,127.092117359457,37.5475121644807,384.073946451213,0,131.030980661567,10,237.070904652148,23,201.658360515186,1,1,0
1129,1129,구의2동,127.092112448042,37.5484135009139,341.958222784855,1,95.2655740367946,10,177.572339852042,23,202.641915396728,1,1,0
1130,1130,구의2동,127.092107536409,37.5493148372087,306.074959192199,1,91.1389336695056,9,119.102601364124,20,196.732664730485,2,1,0
1131,1131,구의2동,127.092102624557,37.550216173365,278.840732506594,1,87.5348957188731,10,64.5220067940685,24,164.626041343301,1,1,0
1132,1132,구의2동,127.092097712485,37.5511175093827,262.956727848232,1,48.7289605600064,11,29.5838179356547,29,149.931672372839,3,1,1
1133,1133,구의2동,127.092092800195,37.552018845262,260.507456133874,1,23.1840536219997,12,20.0561442833575,33,101.674354140155,5,1,1
1134,1134,구의2동,127.092087887687,37.5529201810028,271.856267660002,1,77.6191063065023,12,79.0352262042573,32,53.7525500667455,16,1,1
1135,1135,구의2동,127.092082974959,37.5538215166051,295.417199272042,1,137.244969941539,9,88.7014487334929,34,52.585873625410095,22,1,1
1136,1136,중곡4동,127.092078062013,37.554722852069,328.573588390854,1,114.100934705343,12,74.6638215884802,36,67.4183784872925,27,0,1
1137,1137,중곡4동,127.092073148847,37.5556241873943,368.746076003416,1,103.457754963456,16,28.1126342111569,36,15.396070922287,32,0,1
1138,1138,중곡4동,127.092068235463,37.5565255225812,413.896741442187,0,92.8351836671018,15,33.7491137545404,35,41.3665197766988,33,1,0
1139,1139,중곡4동,127.09206332186,37.5574268576295,462.570134383529,0,89.298124695546,15,92.7058719581089,24,28.4839358723584,37,1,0
1140,1140,중곡4동,127.092058408038,37.5583281925393,513.766009699923,0,45.2996434603766,16,150.615081242516,18,59.3128284311061,29,1,0
1141,1141,중곡4동,127.092053493997,37.5592295273107,566.801250247841,0,58.7714101637503,17,201.57115780004,13,4.37615759512387,20,1,0
