법정동코드,주소,새주소-도로명,일반인이용,경도,위도,법정동명
10300,서울특별시 광진구 구의동 251-121,자양로22길,일반인 개방,127.08394,37.539952,구의동
10300,서울특별시 광진구 구의동 251-124,자양로22길,일반인 개방,127.083754,37.539954,구의동
10300,서울특별시 광진구 구의동 251-153,자양로26길,일반인 개방,127.084602,37.541745,구의동
10300,서울특별시 광진구 구의동 251-154,자양로26길,일반인 개방,127.084747,37.541708,구의동
10300,서울특별시 광진구 구의동 250-15,자양로26길,일반인 개방,127.084894,37.541847,구의동
10300,서울특별시 광진구 구의동 250-9,자양로26길,일반인 개방,127.085053,37.541809,구의동
10300,서울특별시 광진구 구의동 250-11,자양로26길,일반인 개방,127.085079,37.541918,구의동
10300,서울특별시 광진구 구의동 251-1 MY,자양로26길,일반인 개방,127.084951,37.541652,구의동
10300,서울특별시 광진구 구의동 250-8,자양로26길,일반인 개방,127.085167,37.541767,구의동
10300,서울특별시 광진구 구의동 250-7,자양로26길,일반인 개방,127.085233,37.541898,구의동
10300,서울특별시 광진구 구의동 250-2,자양로26길,일반인 개방,127.08536,37.541851,구의동
10300,서울특별시 광진구 구의동 251-140,자양로26길,일반인 개방,127.085084,37.541621,구의동
10300,서울특별시 광진구 구의동 251-145,자양로26길,일반인 개방,127.084935,37.541273,구의동
10300,서울특별시 광진구 구의동 251-155 명성경로당,자양로26길,일반인 개방,127.085202,37.541412,구의동
10300,서울특별시 광진구 구의동 251-141,자양로26길,일반인 개방,127.085031,37.541503,구의동
10300,서울특별시 광진구 구의동 251-144,자양로26길,일반인 개방,127.084985,37.541384,구의동
10300,서울특별시 광진구 구의동 250-5,자양로26길,일반인 개방,127.085323,37.541727,구의동
10300,서울특별시 광진구 구의동 251-139,자양로26길,일반인 개방,127.085312,37.541523,구의동
10300,서울특별시 광진구 구의동 250-20 유노이아,자양로26길,일반인 개방,127.084409,37.542078,구의동
10300,서울특별시 광진구 구의동 248-11,자양로26길,일반인 개방,127.085659,37.541376,구의동
10300,서울특별시 광진구 구의동 249-19,자양로26길,일반인 개방,127.08597,37.54151,구의동
10300,서울특별시 광진구 구의동 249-8,자양로26길,일반인 개방,127.085968,37.541633,구의동
10300,서울특별시 광진구 구의동 248-57,자양로26길,일반인 개방,127.085854,37.54132,구의동
10300,서울특별시 광진구 구의동 248-71,자양로26길,일반인 개방,127.08599,37.541279,구의동
10300,서울특별시 광진구 구의동 248-68,자양로26길,일반인 개방,127.085862,37.540953,구의동
10300,서울특별시 광진구 구의동 248-67,자양로26길,일반인 개방,127.085824,37.540848,구의동
10300,서울특별시 광진구 구의동 248-70,자양로26길,일반인 개방,127.085961,37.54117,구의동
10300,서울특별시 광진구 구의동 248-69,자양로26길,일반인 개방,127.085911,37.541064,구의동
10300,서울특별시 광진구 구의동 249-38,자양로26길,일반인 개방,127.086124,37.54143,구의동
10300,서울특별시 광진구 구의동 249-39,자양로26길,일반인 개방,127.086152,37.541534,구의동
10300,서울특별시 광진구 구의동 249-40,자양로26길,일반인 개방,127.086191,37.541624,구의동
10300,서울특별시 광진구 구의동 249-37 삼성베스트빌,자양로26길,일반인 개방,127.086307,37.541396,구의동
10300,서울특별시 광진구 구의동 248-10,자양로26길,일반인 개방,127.086203,37.541229,구의동
10300,서울특별시 광진구 구의동 248-1 현대빌라,자양로26길,일반인 개방,127.086392,37.541124,구의동
10300,서울특별시 광진구 구의동 249-34 상헌빌리지,자양로26길,일반인 개방,127.086464,37.541372,구의동
10300,서울특별시 광진구 구의동 249-33,자양로26길,일반인 개방,127.08654,37.541562,구의동
10300,서울특별시 광진구 구의동 249-32,자양로26길,일반인 개방,127.08657,37.541658,구의동
10300,서울특별시 광진구 구의동 249-24 현대빌라,자양로26길,일반인 개방,127.08665,37.541251,구의동
10300,서울특별시 광진구 구의동 248-74 샬롬원스빌,자양로26길,일반인 개방,127.086523,37.54106,구의동
10300,서울특별시 광진구 구의동 249-28,자양로26길,일반인 개방,127.086815,37.541636,구의동
10300,서울특별시 광진구 구의동 249-2,자양로26길,일반인 개방,127.086866,37.541287,구의동
10300,서울특별시 광진구 구의동 250-18,자양로26길,일반인 개방,127.084515,37.542026,구의동
10300,서울특별시 광진구 구의동 248-76,자양로26길,일반인 개방,127.086687,37.541031,구의동
10300,서울특별시 광진구 구의동 249-22,자양로26길,일반인 개방,127.086866,37.541163,구의동
10300,서울특별시 광진구 구의동 240-11,자양로26길,일반인 개방,127.087246,37.541052,구의동
10300,서울특별시 광진구 구의동 241-34,자양로26길,일반인 개방,127.087141,37.540876,구의동
10300,서울특별시 광진구 구의동 241-27,자양로26길,일반인 개방,127.087216,37.540702,구의동
10300,서울특별시 광진구 구의동 241-33,자양로26길,일반인 개방,127.087066,37.540767,구의동
10300,서울특별시 광진구 구의동 240-23,자양로26길,일반인 개방,127.087416,37.541,구의동
10300,서울특별시 광진구 구의동 240-20,자양로26길,일반인 개방,127.087571,37.541357,구의동
10300,서울특별시 광진구 구의동 240-15,자양로26길,일반인 개방,127.087433,37.541484,구의동
10300,서울특별시 광진구 구의동 240-19,자양로26길,일반인 개방,127.087615,37.541468,구의동
10300,서울특별시 광진구 구의동 240-12,자양로26길,일반인 개방,127.087296,37.541183,구의동
10300,서울특별시 광진구 구의동 240-22,자양로26길,일반인 개방,127.087466,37.541134,구의동
10300,서울특별시 광진구 구의동 240-13,자양로26길,일반인 개방,127.087341,37.541282,구의동
10300,서울특별시 광진구 구의동 240-21,자양로26길,일반인 개방,127.087518,37.541243,구의동
10300,서울특별시 광진구 구의동 240-14,자양로26길,일반인 개방,127.087382,37.541388,구의동
10300,서울특별시 광진구 구의동 241-1 현대아트빌라,자양로26길,일반인 개방,127.087276,37.540839,구의동
10300,서울특별시 광진구 구의동 241-94,자양로26길,일반인 개방,127.087402,37.540777,구의동
10300,서울특별시 광진구 구의동 241-2,자양로26길,일반인 개방,127.087538,37.540739,구의동
10300,서울특별시 광진구 구의동 241-95,자양로26길,일반인 개방,127.087339,37.540685,구의동
10300,서울특별시 광진구 구의동 241-92,자양로26길,일반인 개방,127.087471,37.540609,구의동
10300,서울특별시 광진구 구의동 241-22,자양로26길,일반인 개방,127.087426,37.540538,구의동
10300,서울특별시 광진구 구의동 241-26,자양로26길,일반인 개방,127.087249,37.540508,구의동
10300,서울특별시 광진구 구의동 241-50,자양로26길,일반인 개방,127.087679,37.5407,구의동
10300,서울특별시 광진구 구의동 241-43 한양빌라,자양로26길,일반인 개방,127.08782,37.540623,구의동
10300,서울특별시 광진구 구의동 241-49,자양로26길,일반인 개방,127.087597,37.540609,구의동
10300,서울특별시 광진구 구의동 241-44,자양로26길,일반인 개방,127.087751,37.540503,구의동
10300,서울특별시 광진구 구의동 241-42 현대아트빌라,자양로26길,일반인 개방,127.087996,37.540577,구의동
10300,서울특별시 광진구 구의동 241-37,자양로26길,일반인 개방,127.088109,37.540429,구의동
10300,서울특별시 광진구 구의동 241-41,자양로26길,일반인 개방,127.087897,37.540485,구의동
10300,서울특별시 광진구 구의동 241-4 골든주택,자양로26길,일반인 개방,127.088153,37.540557,구의동
10300,서울특별시 광진구 구의동 251-12,자양로26길,일반인 개방,127.084464,37.541807,구의동
10300,서울특별시 광진구 구의동 241-75 유림빌라,자양로26길,일반인 개방,127.08828,37.540456,구의동
10300,서울특별시 광진구 구의동 241-5,자양로26길,일반인 개방,127.088419,37.540403,구의동
10300,서울특별시 광진구 구의동 250-16 한아름빌리지,자양로26길,일반인 개방,127.084781,37.541954,구의동
10300,서울특별시 광진구 구의동 222-55,자양로26길,일반인 개방,127.088844,37.540477,구의동
10300,서울특별시 광진구 구의동 222-47,자양로26길,일반인 개방,127.08896,37.54087,구의동
10300,서울특별시 광진구 구의동 222-41,자양로26길,일반인 개방,127.089094,37.540856,구의동
10300,서울특별시 광진구 구의동 222-6 플러스빌,자양로26길,일반인 개방,127.089146,37.541,구의동
10300,서울특별시 광진구 구의동 222-71,자양로26길,일반인 개방,127.088972,37.541004,구의동
10300,서울특별시 광진구 구의동 222-60,자양로26길,일반인 개방,127.089015,37.541112,구의동
10300,서울특별시 광진구 구의동 222-61,자양로26길,일반인 개방,127.089038,37.541229,구의동
10300,서울특별시 광진구 구의동 222-57 삼성베스트빌24차,자양로26길,일반인 개방,127.089206,37.541224,구의동
10300,서울특별시 광진구 구의동 222-62,자양로26길,일반인 개방,127.089083,37.541355,구의동
10300,서울특별시 광진구 구의동 222-56,자양로26길,일반인 개방,127.089208,37.541321,구의동
10300,서울특별시 광진구 구의동 222-43,자양로26길,일반인 개방,127.089047,37.540641,구의동
10300,서울특별시 광진구 구의동 222-50,자양로26길,일반인 개방,127.088927,37.540736,구의동
10300,서울특별시 광진구 구의동 222-42,자양로26길,일반인 개방,127.089091,37.540742,구의동
10300,서울특별시 광진구 구의동 221-70,자양로26길,일반인 개방,127.08882,37.540311,구의동
10300,서울특별시 광진구 구의동 221-72,자양로26길,일반인 개방,127.088965,37.540229,구의동
10300,서울특별시 광진구 구의동 221-68,자양로26길,일반인 개방,127.088749,37.540025,구의동
10300,서울특별시 광진구 구의동 221-75,자양로26길,일반인 개방,127.088869,37.539795,구의동
10300,서울특별시 광진구 구의동 221-67,자양로26길,일반인 개방,127.088712,37.539858,구의동
10300,서울특별시 광진구 구의동 221-76,자양로26길,일반인 개방,127.08884,37.53965,구의동
10300,서울특별시 광진구 구의동 221-66 동진하우스,자양로26길,일반인 개방,127.088691,37.539727,구의동
10300,서울특별시 광진구 구의동 221-77,자양로26길,일반인 개방,127.088787,37.539496,구의동
10300,서울특별시 광진구 구의동 221-69,자양로26길,일반인 개방,127.088795,37.540147,구의동
10300,서울특별시 광진구 구의동 221-73,자양로26길,일반인 개방,127.08894,37.540074,구의동
10300,서울특별시 광진구 구의동 221-74,자양로26길,일반인 개방,127.088902,37.539927,구의동
10300,서울특별시 광진구 구의동 222-45,자양로26길,일반인 개방,127.088987,37.540393,구의동
10300,서울특별시 광진구 구의동 222-38,자양로26길,일반인 개방,127.089124,37.540363,구의동
10300,서울특별시 광진구 구의동 222-19,자양로26길,일반인 개방,127.0894,37.540684,구의동
10300,서울특별시 광진구 구의동 222-69,자양로26길,일반인 개방,127.089253,37.540832,구의동
10300,서울특별시 광진구 구의동 222-74,자양로26길,일반인 개방,127.089421,37.540803,구의동
10300,서울특별시 광진구 구의동 222-68 그린주택,자양로26길,일반인 개방,127.089261,37.540947,구의동
10300,서울특별시 광진구 구의동 222-21,자양로26길,일반인 개방,127.089438,37.540977,구의동
10300,서울특별시 광진구 구의동 222-26 반석빌라트,자양로26길,일반인 개방,127.089303,37.541079,구의동
10300,서울특별시 광진구 구의동 222-22,자양로26길,일반인 개방,127.089487,37.541095,구의동
10300,서울특별시 광진구 구의동 222-25,자양로26길,일반인 개방,127.089321,37.541217,구의동
10300,서울특별시 광진구 구의동 222-23 우천주택,자양로26길,일반인 개방,127.089503,37.541193,구의동
10300,서울특별시 광진구 구의동 222-14,자양로26길,일반인 개방,127.089347,37.541318,구의동
10300,서울특별시 광진구 구의동 222-10,자양로26길,일반인 개방,127.08951,37.541336,구의동
10300,서울특별시 광진구 구의동 222-37,자양로26길,일반인 개방,127.089161,37.540501,구의동
10300,서울특별시 광진구 구의동 222-33,자양로26길,일반인 개방,127.089355,37.540452,구의동
10300,서울특별시 광진구 구의동 222-34,자양로26길,일반인 개방,127.089365,37.540566,구의동
10300,서울특별시 광진구 구의동 222-36,자양로26길,일반인 개방,127.089175,37.540614,구의동
10300,서울특별시 광진구 구의동 222-29,자양로26길,일반인 개방,127.089217,37.540715,구의동
10300,서울특별시 광진구 구의동 221-17,자양로26길,일반인 개방,127.08909,37.540184,구의동
10300,서울특별시 광진구 구의동 221-15,자양로26길,일반인 개방,127.08928,37.540169,구의동
10300,서울특별시 광진구 구의동 221-14,자양로26길,일반인 개방,127.089258,37.540036,구의동
10300,서울특별시 광진구 구의동 221-18,자양로26길,일반인 개방,127.089072,37.540083,구의동
10300,서울특별시 광진구 구의동 221-13,자양로26길,일반인 개방,127.089237,37.539961,구의동
10300,서울특별시 광진구 구의동 221-19,자양로26길,일반인 개방,127.089047,37.539975,구의동
10300,서울특별시 광진구 구의동 222-32,자양로26길,일반인 개방,127.089313,37.540338,구의동
10300,서울특별시 광진구 구의동 250-44,자양로28길,일반인 개방,127.084758,37.542278,구의동
10300,서울특별시 광진구 구의동 250-30,자양로28길,일반인 개방,127.084889,37.54225,구의동
10300,서울특별시 광진구 구의동 250-31,자양로28길,일반인 개방,127.084931,37.542102,구의동
10300,서울특별시 광진구 구의동 250-13 허니빌,자양로28길,일반인 개방,127.08504,37.542205,구의동
10300,서울특별시 광진구 구의동 250-26,자양로28길,일반인 개방,127.085154,37.54217,구의동
10300,서울특별시 광진구 구의동 250-12,자양로28길,일반인 개방,127.085298,37.54214,구의동
10300,서울특별시 광진구 구의동 250-27,자양로28길,일반인 개방,127.085114,37.542055,구의동
10300,서울특별시 광진구 구의동 250-36,자양로28길,일반인 개방,127.085415,37.542095,구의동
10300,서울특별시 광진구 구의동 250-35,자양로28길,일반인 개방,127.085525,37.542079,구의동
10300,서울특별시 광진구 구의동 249-7 샨티빌,자양로28길,일반인 개방,127.085961,37.541959,구의동
10300,서울특별시 광진구 구의동 249-6 드림-스페이스,자양로28길,일반인 개방,127.086031,37.541852,구의동
10300,서울특별시 광진구 구의동 249-10,자양로28길,일반인 개방,127.086183,37.541905,구의동
10300,서울특별시 광진구 구의동 249-11,자양로28길,일반인 개방,127.086134,37.541814,구의동
10300,서울특별시 광진구 구의동 249-12,자양로28길,일반인 개방,127.086099,37.541735,구의동
10300,서울특별시 광진구 구의동 249-16,자양로28길,일반인 개방,127.086322,37.541865,구의동
10300,서울특별시 광진구 구의동 249-4 세림에버빌 2차,자양로28길,일반인 개방,127.08646,37.541764,구의동
10300,서울특별시 광진구 구의동 249-3 킴스빌라,자양로28길,일반인 개방,127.08663,37.541775,구의동
10300,서울특별시 광진구 구의동 249-29,자양로28길,일반인 개방,127.086858,37.541732,구의동
10300,서울특별시 광진구 구의동 250-41,자양로28길,일반인 개방,127.084598,37.542313,구의동
10300,서울특별시 광진구 구의동 240-16,자양로28길,일반인 개방,127.087471,37.541613,구의동
10300,서울특별시 광진구 구의동 240-18 수원주택,자양로28길,일반인 개방,127.087661,37.541588,구의동
10300,서울특별시 광진구 구의동 240-24,자양로28길,일반인 개방,127.087798,37.541554,구의동
10300,서울특별시 광진구 구의동 240-2,자양로28길,일반인 개방,127.087959,37.541538,구의동
10300,서울특별시 광진구 구의동 240-34,자양로28길,일반인 개방,127.088081,37.541565,구의동
10300,서울특별시 광진구 구의동 240-32,자양로28길,일반인 개방,127.088262,37.541554,구의동
10300,서울특별시 광진구 구의동 240-35,자양로28길,일반인 개방,127.088087,37.541448,구의동
10300,서울특별시 광진구 구의동 240-29 행운빌,자양로28길,일반인 개방,127.088417,37.54154,구의동
10300,서울특별시 광진구 구의동 240-27,자양로28길,일반인 개방,127.088579,37.541512,구의동
10300,서울특별시 광진구 구의동 240-1 명성빌딩,자양로28길,일반인 개방,127.088738,37.541514,구의동
10300,서울특별시 광진구 구의동 250-43,자양로28길,일반인 개방,127.084703,37.542156,구의동
10300,서울특별시 광진구 구의동 250-42,자양로28길,일반인 개방,127.084554,37.542183,구의동
10300,서울특별시 광진구 구의동 222-63,자양로28길,일반인 개방,127.089082,37.541477,구의동
10300,서울특별시 광진구 구의동 222-4,자양로28길,일반인 개방,127.089247,37.541459,구의동
10300,서울특별시 광진구 구의동 222-13,자양로28길,일반인 개방,127.089387,37.54145,구의동
10300,서울특별시 광진구 구의동 222-11,자양로28길,일반인 개방,127.089568,37.541449,구의동
10300,서울특별시 광진구 구의동 249-14,자양로26길,일반인 개방,127.086257,37.541698,구의동
10300,서울특별시 광진구 구의동 243-12,구의로,일반인 개방,127.088879,37.538322,구의동
10300,서울특별시 광진구 구의동 243-76,구의로,일반인 개방,127.089036,37.538617,구의동
10300,서울특별시 광진구 구의동 242-111,구의로1길,일반인 개방,127.087521,37.539139,구의동
10300,서울특별시 광진구 구의동 242-44,구의로1길,일반인 개방,127.087529,37.538972,구의동
10300,서울특별시 광진구 구의동 242-16 보현빌리지,구의로1길,일반인 개방,127.087334,37.538925,구의동
10300,서울특별시 광진구 구의동 242-45,구의로1길,일반인 개방,127.08755,37.53885,구의동
10300,서울특별시 광진구 구의동 242-114,구의로1길,일반인 개방,127.087375,37.539139,구의동
10300,서울특별시 광진구 구의동 242-13,구의로1길,일반인 개방,127.088219,37.539186,구의동
10300,서울특별시 광진구 구의동 242-116,구의로1길,일반인 개방,127.087216,37.53911,구의동
10300,서울특별시 광진구 구의동 242-88,구의로1길,일반인 개방,127.087078,37.538966,구의동
10300,서울특별시 광진구 구의동 242-62 아트빌,구의로1길,일반인 개방,127.087044,37.53915,구의동
10300,서울특별시 광진구 구의동 242-136,구의로1길,일반인 개방,127.086922,37.53891,구의동
10300,서울특별시 광진구 구의동 242-69,구의로1길,일반인 개방,127.086739,37.53918,구의동
10300,서울특별시 광진구 구의동 242-64 서원주택,구의로1길,일반인 개방,127.086896,37.539253,구의동
10300,서울특별시 광진구 구의동 242-19,구의로1길,일반인 개방,127.086621,37.538923,구의동
10300,서울특별시 광진구 구의동 242-71,구의로1길,일반인 개방,127.086598,37.539065,구의동
10300,서울특별시 광진구 구의동 242-41,구의로1길,일반인 개방,127.088,37.539001,구의동
10300,서울특별시 광진구 구의동 242-128,구의로1길,일반인 개방,127.088047,37.539172,구의동
10300,서울특별시 광진구 구의동 242-106,구의로1길,일반인 개방,127.087849,37.53916,구의동
10300,서울특별시 광진구 구의동 242-42 삼보빌라,구의로1길,일반인 개방,127.087842,37.538996,구의동
10300,서울특별시 광진구 구의동 242-43 삼보빌라,구의로1길,일반인 개방,127.087686,37.538982,구의동
10300,서울특별시 광진구 구의동 246-15 원이빌딩,아차산로,일반인 개방,127.084063,37.536988,구의동
10300,서울특별시 광진구 구의동 246-104 송산빌딩,아차산로,일반인 개방,127.084831,37.537087,구의동
10300,서울특별시 광진구 구의동 246-45,아차산로,일반인 개방,127.085576,37.537208,구의동
10300,서울특별시 광진구 구의동 246-43,아차산로,일반인 개방,127.085814,37.537281,구의동
10300,서울특별시 광진구 구의동 246-5,아차산로,일반인 개방,127.085699,37.53752,구의동
10300,서울특별시 광진구 구의동 246-40,아차산로,일반인 개방,127.085977,37.537325,구의동
10300,서울특별시 광진구 구의동 246-3,아차산로,일반인 개방,127.086365,37.53755,구의동
10300,서울특별시 광진구 구의동 243-7,아차산로,일반인 개방,127.086809,37.537628,구의동
10300,서울특별시 광진구 구의동 243-61,아차산로,일반인 개방,127.087274,37.537655,구의동
10300,서울특별시 광진구 구의동 243-40,아차산로,일반인 개방,127.087073,37.53797,구의동
10300,서울특별시 광진구 구의동 243-42,아차산로,일반인 개방,127.086908,37.537933,구의동
10300,서울특별시 광진구 구의동 243-65,아차산로,일반인 개방,127.086999,37.537735,구의동
10300,서울특별시 광진구 구의동 243-8,아차산로,일반인 개방,127.086985,37.537843,구의동
10300,서울특별시 광진구 구의동 243-63,아차산로,일반인 개방,127.087473,37.537712,구의동
10300,서울특별시 광진구 구의동 243-33,아차산로,일반인 개방,127.087381,37.538048,구의동
10300,서울특별시 광진구 구의동 243-32,아차산로,일반인 개방,127.087344,37.538138,구의동
10300,서울특별시 광진구 구의동 243-17,아차산로,일반인 개방,127.08739,37.537902,구의동
10300,서울특별시 광진구 구의동 243-59,아차산로,일반인 개방,127.087188,37.537899,구의동
10300,서울특별시 광진구 구의동 243-4,아차산로,일반인 개방,127.087992,37.537932,구의동
10300,서울특별시 광진구 구의동 243-23,아차산로,일반인 개방,127.088387,37.537926,구의동
10300,서울특별시 광진구 구의동 243-22,아차산로,일반인 개방,127.088501,37.537952,구의동
10300,서울특별시 광진구 구의동 243-18,아차산로,일반인 개방,127.088649,37.538152,구의동
10300,서울특별시 광진구 구의동 243-19,아차산로,일반인 개방,127.088695,37.538001,구의동
10300,서울특별시 광진구 구의동 252-34,아차산로49길,일반인 개방,127.084232,37.537844,구의동
10300,서울특별시 광진구 구의동 252-19,아차산로49길,일반인 개방,127.084292,37.537862,구의동
10300,서울특별시 광진구 구의동 252-117,아차산로49길,일반인 개방,127.084507,37.537925,구의동
10300,서울특별시 광진구 구의동 252-30,아차산로49길,일반인 개방,127.084246,37.537963,구의동
10300,서울특별시 광진구 구의동 252-31,아차산로49길,일반인 개방,127.08409,37.537977,구의동
10300,서울특별시 광진구 구의동 252-32,아차산로49길,일반인 개방,127.08408,37.538085,구의동
10300,서울특별시 광진구 구의동 252-33,아차산로49길,일반인 개방,127.084086,37.538183,구의동
10300,서울특별시 광진구 구의동 252-28,아차산로49길,일반인 개방,127.084259,37.538108,구의동
10300,서울특별시 광진구 구의동 252-120,아차산로49길,일반인 개방,127.084496,37.538047,구의동
10300,서울특별시 광진구 구의동 252-110 우정빌라,아차산로49길,일반인 개방,127.084691,37.538223,구의동
10300,서울특별시 광진구 구의동 252-121,아차산로49길,일반인 개방,127.084671,37.538058,구의동
10300,서울특별시 광진구 구의동 252-18,아차산로49길,일반인 개방,127.084254,37.538191,구의동
10300,서울특별시 광진구 구의동 252-127,아차산로49길,일반인 개방,127.084436,37.538331,구의동
10300,서울특별시 광진구 구의동 252-124,아차산로49길,일반인 개방,127.084581,37.538492,구의동
10300,서울특별시 광진구 구의동 252-128,아차산로49길,일반인 개방,127.084595,37.538342,구의동
10300,서울특별시 광진구 구의동 252-123,아차산로49길,일반인 개방,127.084725,37.538487,구의동
10300,서울특별시 광진구 구의동 252-129,아차산로49길,일반인 개방,127.084726,37.538357,구의동
10300,서울특별시 광진구 구의동 252-125,아차산로49길,일반인 개방,127.084443,37.538496,구의동
10300,서울특별시 광진구 구의동 252-84,아차산로49길,일반인 개방,127.084409,37.53859,구의동
10300,서울특별시 광진구 구의동 252-100,아차산로49길,일반인 개방,127.083988,37.538734,구의동
10300,서울특별시 광진구 구의동 252-107,아차산로49길,일반인 개방,127.084123,37.538786,구의동
10300,서울특별시 광진구 구의동 252-106,아차산로49길,일반인 개방,127.084103,37.538899,구의동
10300,서울특별시 광진구 구의동 252-72,아차산로49길,일반인 개방,127.084383,37.538766,구의동
10300,서울특별시 광진구 구의동 252-71,아차산로49길,일반인 개방,127.084388,37.538904,구의동
10300,서울특별시 광진구 구의동 252-61,아차산로49길,일반인 개방,127.084353,37.539008,구의동
10300,서울특별시 광진구 구의동 252-60,아차산로49길,일반인 개방,127.084489,37.539015,구의동
10300,서울특별시 광진구 구의동 252-13 명진아트빌,아차산로49길,일반인 개방,127.084188,37.539059,구의동
10300,서울특별시 광진구 구의동 252-55,아차산로49길,일반인 개방,127.084319,37.539159,구의동
10300,서울특별시 광진구 구의동 252-12,아차산로49길,일반인 개방,127.084061,37.539148,구의동
10300,서울특별시 광진구 구의동 252-46 하이원,아차산로49길,일반인 개방,127.084145,37.539231,구의동
10300,서울특별시 광진구 구의동 252-45,아차산로49길,일반인 개방,127.08413,37.539335,구의동
10300,서울특별시 광진구 구의동 252-67 선영빌라,아차산로49길,일반인 개방,127.084338,37.53932,구의동
10300,서울특별시 광진구 구의동 246-73,아차산로51길,일반인 개방,127.085394,37.537543,구의동
10300,서울특별시 광진구 구의동 246-59,아차산로51길,일반인 개방,127.085161,37.537577,구의동
10300,서울특별시 광진구 구의동 246-72,아차산로51길,일반인 개방,127.085351,37.537633,구의동
10300,서울특별시 광진구 구의동 252-119 현덕빌딩,아차산로51길,일반인 개방,127.084893,37.538059,구의동
10300,서울특별시 광진구 구의동 252-6,아차산로51길,일반인 개방,127.084854,37.538236,구의동
10300,서울특별시 광진구 구의동 257-21,아차산로51길,일반인 개방,127.085369,37.538373,구의동
10300,서울특별시 광진구 구의동 257-133,아차산로51길,일반인 개방,127.085553,37.538303,구의동
10300,서울특별시 광진구 구의동 252-130,아차산로51길,일반인 개방,127.08487,37.538364,구의동
10300,서울특별시 광진구 구의동 257-115 한미빌딩,아차산로51길,일반인 개방,127.085182,37.53837,구의동
10300,서울특별시 광진구 구의동 252-5 덕풍빌딩,아차산로51길,일반인 개방,127.084867,37.538488,구의동
10300,서울특별시 광진구 구의동 252-81,아차산로51길,일반인 개방,127.084841,37.538611,구의동
10300,서울특별시 광진구 구의동 257-76 우제빌딩,아차산로51길,일반인 개방,127.08516,37.538516,구의동
10300,서울특별시 광진구 구의동 257-72,아차산로51길,일반인 개방,127.085148,37.538655,구의동
10300,서울특별시 광진구 구의동 257-61,아차산로51길,일반인 개방,127.085533,37.538857,구의동
10300,서울특별시 광진구 구의동 257-66,아차산로51길,일반인 개방,127.085314,37.538878,구의동
10300,서울특별시 광진구 구의동 257-127,아차산로51길,일반인 개방,127.085362,37.538521,구의동
10300,서울특별시 광진구 구의동 257-73,아차산로51길,일반인 개방,127.085327,37.538669,구의동
10300,서울특별시 광진구 구의동 257-59,아차산로51길,일반인 개방,127.085545,37.538671,구의동
10300,서울특별시 광진구 구의동 252-79,아차산로51길,일반인 개방,127.08478,37.538705,구의동
10300,서울특별시 광진구 구의동 252-77,아차산로51길,일반인 개방,127.084775,37.538798,구의동
10300,서울특별시 광진구 구의동 252-4,아차산로51길,일반인 개방,127.084831,37.538922,구의동
10300,서울특별시 광진구 구의동 252-74,아차산로51길,일반인 개방,127.08453,37.538725,구의동
10300,서울특별시 광진구 구의동 252-70,아차산로51길,일반인 개방,127.084556,37.538914,구의동
10300,서울특별시 광진구 구의동 252-75,아차산로51길,일반인 개방,127.084525,37.538819,구의동
10300,서울특별시 광진구 구의동 257-69 노블스타,아차산로51길,일반인 개방,127.085151,37.538864,구의동
10300,서울특별시 광진구 구의동 257-70,아차산로51길,일반인 개방,127.085146,37.538974,구의동
10300,서울특별시 광진구 구의동 252-58 봉융빌딩,아차산로51길,일반인 개방,127.084718,37.539023,구의동
10300,서울특별시 광진구 구의동 257-81,아차산로51길,일반인 개방,127.085135,37.539071,구의동
10300,서울특별시 광진구 구의동 252-3,아차산로51길,일반인 개방,127.08479,37.539178,구의동
10300,서울특별시 광진구 구의동 257-97,아차산로51길,일반인 개방,127.085087,37.539223,구의동
10300,서울특별시 광진구 구의동 252-2,아차산로51길,일반인 개방,127.084795,37.539346,구의동
10300,서울특별시 광진구 구의동 252-63,아차산로51길,일반인 개방,127.084641,37.539339,구의동
10300,서울특별시 광진구 구의동 252-64,아차산로51길,일반인 개방,127.084491,37.53931,구의동
10300,서울특별시 광진구 구의동 257-43 정명빌딩,아차산로51길,일반인 개방,127.085046,37.539385,구의동
10300,서울특별시 광진구 구의동 257-41,아차산로51길,일반인 개방,127.085087,37.539543,구의동
10300,서울특별시 광진구 구의동 246-47,아차산로51길,일반인 개방,127.085467,37.537448,구의동
10300,서울특별시 광진구 구의동 246-60,아차산로51길,일반인 개방,127.0852,37.537482,구의동
10300,서울특별시 광진구 구의동 246-91,아차산로53길,일반인 개방,127.086042,37.537719,구의동
10300,서울특별시 광진구 구의동 246-92,아차산로53길,일반인 개방,127.086169,37.537754,구의동
10300,서울특별시 광진구 구의동 246-93,아차산로53길,일반인 개방,127.086284,37.537805,구의동
10300,서울특별시 광진구 구의동 257-23,아차산로53길,일반인 개방,127.085746,37.538187,구의동
10300,서울특별시 광진구 구의동 257-132 진봉,아차산로53길,일반인 개방,127.085726,37.538308,구의동
10300,서울특별시 광진구 구의동 257-13 돌체,아차산로53길,일반인 개방,127.08595,37.538309,구의동
10300,서울특별시 광진구 구의동 257-113,아차산로53길,일반인 개방,127.085929,37.538402,구의동
10300,서울특별시 광진구 구의동 257-131 금송캐슬,아차산로53길,일반인 개방,127.085707,37.53842,구의동
10300,서울특별시 광진구 구의동 257-108,아차산로53길,일반인 개방,127.086205,37.538727,구의동
